	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
302	ENSMLUP00000013845|ENSMLUG00000015200|ENSMLUT00000015199|protein_coding|RAB11FIP2|RAB11-ENSOPRP00000011975|ENSOPRG00000013130|ENSOPRT00000013123|protein_coding|RAB11FIP2|RAB11	MA	0.0433601	0.145698	0.297602	0.0009040869999999999	1182	69.5967	1112.4		55	9.55401	45.446000000000005			0.0493858	1.83651:2.0848:1.3999:2.00608:0.186358:1	0.623207(0.449367:0.422785:0.997468)	-1530.5			
303	ENSMLUP00000003284|ENSMLUG00000003605|ENSMLUT00000003606|protein_coding|TRAF6|TNF-ENSOPRP00000015810|ENSOPRG00000017321|ENSOPRT00000017321|protein_coding|TRAF6|TNF	MA	0.0390568	0.18796	0.20779299999999998	9.159950000000001e-07	1152	80.3858	1071.61		53	14.0581	38.9419			0.0494471	1.54828:1.63947:1.28115:1.41634:0.351812:1	0.571577(0.467842:0.349585:0.897303)	-1530.68			
304	ENSMLUP00000002260|ENSMLUG00000002486|ENSMLUT00000002487|protein_coding|HYAL2|hyaluronidase-ENSOPRP00000014043|ENSOPRG00000015387|ENSOPRT00000015374|protein_coding|HYAL2|hyaluronidase	MA	0.0984348	0.302234	0.325691	9.85194e-09	1419	122.87899999999999	1296.12		147	33.1426	113.85700000000001			0.11608299999999999	1.69817:3.13085:1.44299:1.68782:0.409357:1	0.687764(0.593882:0.471519:0.99789)	-2173.17			
305	ENSMLUP00000015527|ENSMLUG00000017025|ENSMLUT00000017032|protein_coding|SMYD2|SET-ENSOPRP00000004725|ENSOPRG00000005141|ENSOPRT00000005142|protein_coding|SMYD2|SET	MA	0.0879931	0.169009	0.520641	0.0234126	1278	82.9042	1195.1		109	12.8156	96.1844			0.09324869999999999	0.851197:1.02197:0.688746:0.934609:0.404694:1	0.628025(0.523419:0.362998:0.997658)	-1868.67			
306	ENSMLUP00000009129|ENSMLUG00000010038|ENSMLUT00000010015|protein_coding|PTGER4|prostaglandin-ENSOPRP00000003316|ENSOPRG00000003604|ENSOPRT00000003608|protein_coding|PTGER4|prostaglandin	MA	0.0849529	0.0850824	0.9984780000000001	0.9999979999999999	1371	148.505	1222.5		108	11.7143	96.2857			0.0849669	0.628021:1.04628:0.593321:1.24491:0.393099:1	0.66229(0.508753:0.478118:1)	-1965.54			
307	ENSMLUP00000016277|ENSMLUG00000026891|ENSMLUT00000030664|protein_coding|SNX4|sorting-ENSOPRP00000011793|ENSOPRG00000012919|ENSOPRT00000012914|protein_coding|SNX4|sorting	MA	0.0260267	0.06649400000000001	0.391415	0.0854028	1053	66.5928	986.4069999999999		29	4.2660599999999995	24.7339			0.028585900000000004	0.993023:0.893549:0.626822:0.88845:0.0842188:1	0.581059(0.492556:0.316377:0.934243)	-1302.65			
308	ENSMLUP00000011925|ENSMLUG00000013105|ENSMLUT00000013109|protein_coding|STK39|serine/threonine-ENSOPRP00000012049|ENSOPRG00000013194|ENSOPRT00000013201|protein_coding|STK39|serine/threonine	MA	0.0230418	0.000460836	50.0	0.176842	1071	97.6372	973.363		22	0.0440476	21.956			0.0209832	0.751022:3.11985:3.60428:3.7627:0.652021:1	0.617094(0.524359:0.369231:0.957692)	-1297.61			
309	ENSMLUP00000002637|ENSMLUG00000002900|ENSMLUT00000002902|protein_coding|HPN|hepsin-ENSOPRP00000009362|ENSOPRG00000010248|ENSOPRT00000010248|protein_coding|HPN|hepsin	MA	0.0308704	0.0562	0.549296	0.164965	1101	89.2171	1011.78		35	4.84135	30.1587			0.032923	1.5964:2.31648:1.0802:1.15429:0.238558:1	0.658576(0.549757:0.481796:0.944175)	-1409.52			
310	ENSMLUP00000015660|ENSMLUG00000017172|ENSMLUT00000017178|protein_coding|IRAK3|interleukin-ENSOPRP00000009350|ENSOPRG00000010229|ENSOPRT00000010235|protein_coding|IRAK3|interleukin	MA	0.137188	0.27176500000000003	0.504804	0.000517998	1650	118.949	1531.05		212	28.2758	183.72400000000002			0.14689000000000002	3.28787:3.22687:2.51034:2.99897:0.608323:1	0.638485(0.52:0.395455:1)	-2611.42			
311	ENSMLUP00000014530|ENSMLUG00000015946|ENSMLUT00000015951|protein_coding|SAV1|salvador-ENSOPRP00000001830|ENSOPRG00000001994|ENSOPRT00000001983|protein_coding|SAV1|salvador	MA	0.020865900000000003	0.0871382	0.239457	0.00702607	1032	55.0634	976.937		24	4.572769999999999	19.4272			0.0244019	0.138373:2.52493:0.967136:1.04056:0.0624887:1	0.614719(0.493506:0.405195:0.945455)	-1275.37			
312	ENSMLUP00000001304|ENSMLUG00000001422|ENSMLUT00000001422|protein_coding|ACVRL1|activin-ENSOPRP00000001856|ENSOPRG00000002021|ENSOPRT00000002012|protein_coding|ACVRL1|activin	MA	0.0713684	0.101809	0.701006	0.197389	1239	127.838	1111.16		86	12.1244	73.8756			0.0745092	0.806011:1.08669:0.598474:0.95244:0.234434:1	0.674738(0.575061:0.449153:1)	-1760.36			
313	ENSMLUP00000008951|ENSMLUG00000009793|ENSMLUT00000009819|protein_coding|MEFV|MEFV-ENSOPRP00000011829|ENSOPRG00000012953|ENSOPRT00000012953|protein_coding|MEFV|MEFV	MA	0.21526700000000001	0.8165720000000001	0.26362199999999997	1.1024500000000001e-37	2226	165.558	2060.44		452	105.585	346.415			0.25998899999999997	2.15746:2.60782:1.33938:1.75731:0.626712:1	0.666891(0.557873:0.444145:0.998654)	-3873.29			
314	ENSMLUP00000011087|ENSMLUG00000012172|ENSMLUT00000012170|protein_coding|WNT5A|Wnt-ENSOPRP00000009238|ENSOPRG00000010119|ENSOPRT00000010111|protein_coding|WNT5A|Wnt	MA	0.0716475	0.0988092	0.725109	0.358939	1143	82.3233	1060.68		78	7.541689999999999	70.4583			0.0736038	0.768371:0.671799:0.531858:0.716784:0.304658:1	0.64267(0.481675:0.448953:0.997382)	-1610.78			
315	ENSMLUP00000001542|ENSMLUG00000001681|ENSMLUT00000001679|protein_coding|DDX39B|DExD-box-ENSOPRP00000010876|ENSOPRG00000011923|ENSOPRT00000011919|protein_coding|DDX39B|DExD-box	MA					933	54.2098	878.79		0						0.467357:0.44311:0.51819:0.514295:0.34801:1	0.597222(0.512821:0.282051:0.996795)	-1011.01			
316	ENSMLUP00000001990|ENSMLUG00000002185|ENSMLUT00000002183|protein_coding|SMAD3|SMAD-ENSOPRP00000013686|ENSOPRG00000014996|ENSOPRT00000014987|protein_coding|SMAD3|SMAD	MA	0.0448719	0.112076	0.400372	0.0387849	1062	62.8505	999.1489999999999		49	6.65326	42.3467			0.0488491	0.829676:1.83557:0.600495:0.802723:0.259607:1	0.658685(0.538028:0.440845:0.997183)	-1417.52			
317	ENSMLUP00000000875|ENSMLUG00000000954|ENSMLUT00000000958|protein_coding|HNF4A|hepatocyte-ENSOPRP00000013039|ENSOPRG00000014280|ENSOPRT00000014282|protein_coding|HNF4A|hepatocyte	MA	0.11890099999999999	0.489388	0.24295799999999998	2.9081600000000003e-15	1395	101.24799999999999	1293.75		176	42.8795	133.12			0.14579	1.06201:1.03561:0.889101:0.929418:0.569153:1	0.652361(0.541845:0.417382:0.997854)	-2206.59			
318	ENSMLUP00000013197|ENSMLUG00000014498|ENSMLUT00000014508|protein_coding|SESN3|sestrin-ENSOPRP00000014551|ENSOPRG00000015933|ENSOPRT00000015930|protein_coding|SESN3|sestrin	MA	0.0607743	0.15870399999999998	0.38294	0.00401333	1113	74.7511	1038.25		71	11.2363	59.7637			0.06735139999999999	1.50776:1.55272:1.73391:1.77893:1.68114:1	0.554961(0.455032:0.313704:0.896146)	-1546.69			
319	ENSMLUP00000007598|ENSMLUG00000008314|ENSMLUT00000008325|protein_coding|TRAFD1|TRAF-type-ENSOPRP00000010704|ENSOPRG00000011730|ENSOPRT00000011734|protein_coding|TRAFD1|TRAF-type	MA	0.158221	0.446036	0.35472600000000004	5.7284e-11	1689	123.69	1565.31		255	46.4557	208.544			0.179298	1.37109:1.78808:0.931492:1.4469:0.496661:1	0.660046(0.555268:0.438687:0.986183)	-2755.97			
320	ENSMLUP00000010224|ENSMLUG00000011226|ENSMLUT00000011221|protein_coding|PPP4C|protein-ENSOPRP00000008922|ENSOPRG00000009773|ENSOPRT00000009759|protein_coding|PPP4C|protein	MA					912	62.7163	849.284		0						0.459868:0.444701:0.503149:0.498446:0.35776:1	0.636066(0.547541:0.363934:0.996721)	-1010.93			
321	ENSMLUP00000020468|ENSMLUG00000027279|ENSMLUT00000030635|protein_coding|ZC3H12A|zinc-ENSOPRP00000012497|ENSOPRG00000013711|ENSOPRT00000013699|protein_coding|ZC3H12A|zinc	MA	0.08378989999999999	0.186854	0.448424	0.000844177	1323	121.095	1201.91		112	20.5476	91.4524			0.0932234	1.00967:1.78372:0.590457:1.22956:0.189585:1	0.697587(0.593891:0.501131:0.997738)	-1927.86			
322	ENSMLUP00000000884|ENSMLUG00000000976|ENSMLUT00000000969|protein_coding|FIGNL1|fidgetin-ENSOPRP00000009826|ENSOPRG00000010772|ENSOPRT00000010756|protein_coding|FIGNL1|fidgetin	MA	0.158907	0.24427	0.650539	0.012654299999999999	1701	160.477	1540.52		244	33.6787	210.321			0.166961	1.25932:1.57058:0.914705:1.37496:0.353752:1	0.69077(0.560847:0.511464:1)	-2732.2			
323	ENSMLUP00000005639|ENSMLUG00000006166|ENSMLUT00000006174|protein_coding|STOML2|stomatin-ENSOPRP00000009858|ENSOPRG00000010798|ENSOPRT00000010790|protein_coding|STOML2|stomatin	MA	0.0230912	0.11995499999999999	0.192499	4.569399999999999e-05	1068	81.4652	986.535		31	9.30612	21.6939			0.0304798	1.16385:3.20029:1.9925:1.85042:2.24191:1	0.675537(0.598039:0.431373:0.997199)	-1314.67			
324	ENSMLUP00000010123|ENSMLUG00000011110|ENSMLUT00000011106|protein_coding|SERPINC1|serpin-ENSOPRP00000011908|ENSOPRG00000013053|ENSOPRT00000013048|protein_coding|SERPINC1|serpin	MA	0.0689084	0.181816	0.37900100000000003	0.000324519	1212	103.43799999999999	1108.56		88	17.385	70.615			0.0785445	1.81487:1.6973:1.31729:1.7592:0.293151:1	0.602735(0.496674:0.364745:0.946785)	-1715.6			
325	ENSMLUP00000011774|ENSMLUG00000012944|ENSMLUT00000012944|protein_coding|AJUBA|ajuba-ENSOPRP00000015284|ENSOPRG00000016730|ENSOPRT00000016736|protein_coding|AJUBA|ajuba	MA	0.0498499	0.14138599999999998	0.352581	0.00186503	1230	91.8433	1138.16		64	11.9196	52.0804			0.05668480000000001	0.72692:0.739217:0.582868:0.693221:0.282559:1	0.685615(0.544084:0.538283:0.974478)	-1661.57			
326	ENSMLUP00000020907|ENSMLUG00000026592|ENSMLUT00000029974|protein_coding|ZMPSTE24|zinc-ENSOPRP00000003047|ENSOPRG00000003311|ENSOPRT00000003322|protein_coding|ZMPSTE24|zinc	MA	0.0236125	0.03889430000000001	0.6070949999999999	0.186158	993	85.5891	907.4110000000001		24	3.22737	20.7726			0.0249297	0.764298:0.851032:0.606333:0.83207:0.102561:1	0.515056(0.411765:0.286765:0.846639)	-1230.55			
327	ENSMLUP00000013231|ENSMLUG00000014542|ENSMLUT00000014543|protein_coding|TBX21|T-box-ENSOPRP00000003567|ENSOPRG00000003888|ENSOPRT00000003878|protein_coding|TBX21|T-box	MA	0.115772	0.25166700000000003	0.46001899999999996	0.000146902	1410	134.88	1275.12		160	29.9128	130.08700000000002			0.128771	1.61026:1.52435:1.19556:1.55825:0.350383:1	0.66354(0.562852:0.487805:0.939962)	-2175.93			
328	ENSMLUP00000010592|ENSMLUG00000011622|ENSMLUT00000011628|protein_coding|COCH|cochlin-ENSOPRP00000011794|ENSOPRG00000012922|ENSOPRT00000012916|protein_coding|COCH|cochlin	MA	0.0476464	0.293933	0.1621	3.09188e-10	1131	71.3762	1059.62		66	19.3749	46.6251			0.0631893	1.20185:1.48133:0.980946:1.09759:0.350883:1	0.544082(0.424819:0.366848:0.84058)	-1528.34			
329	ENSMLUP00000008548|ENSMLUG00000009377|ENSMLUT00000009378|protein_coding|ZFYVE27|zinc-ENSOPRP00000004812|ENSOPRG00000005240|ENSOPRT00000005238|protein_coding|ZFYVE27|zinc	MA	0.0699263	0.124176	0.563124	0.029865100000000002	1233	133.951	1099.05		87	15.4794	71.5206			0.07581979999999999	1.26148:1.18481:0.945448:1.26377:0.361166:1	0.675566(0.566748:0.462379:0.997573)	-1768.35			
330	ENSMLUP00000002715|ENSMLUG00000002987|ENSMLUT00000002987|protein_coding|OSGIN1|malonyl-CoA-ENSOPRP00000015311|ENSOPRG00000016764|ENSOPRT00000016766|protein_coding	MA	0.10398900000000001	0.24676199999999998	0.421417	3.1206e-05	1320	129.403	1190.6		140	28.7042	111.296			0.117986	1.12974:2.02557:0.703678:1.18371:0.364241:1	0.701814(0.64966:0.456916:0.998866)	-2005.93			
331	ENSMLUP00000007590|ENSMLUG00000008291|ENSMLUT00000008317|protein_coding|DLG1|discs-ENSOPRP00000006403|ENSOPRG00000006978|ENSOPRT00000006989|protein_coding|DLG1|discs	MA	0.130477	0.213137	0.612175	0.0605524	1245	73.1506	1171.85		148	13.695	134.305			0.13533399999999998	0.887389:1.05559:0.776864:1.18984:0.32235:1	0.504841(0.408022:0.319502:0.786999)	-1892.03			
332	ENSMLUP00000012921|ENSMLUG00000014204|ENSMLUT00000014206|protein_coding|AKT3|AKT-ENSOPRP00000004047|ENSOPRG00000004391|ENSOPRT00000004390|protein_coding|AKT3|AKT	MA	0.00699505	0.0367326	0.190432	0.0731088	933	53.8111	879.189		8	1.94583	6.05417			0.00871018	1.05293:0.83727:0.819051:1.01246:0.428311:1	0.512626(0.408009:0.294372:0.835498)	-1078.26			
333	ENSMLUP00000005881|ENSMLUG00000006438|ENSMLUT00000006439|protein_coding|PARP9|poly(ADP-ribose)-ENSOPRP00000012622|ENSOPRG00000013834|ENSOPRT00000013835|protein_coding|PARP9|poly(ADP-ribose)	MA	0.279621	0.484441	0.577204	4.05075e-06	2445	176.002	2269.0		564	66.8147	497.185			0.294365	1.39493:1.4635:1.18877:1.45829:0.580233:1	0.622619(0.520833:0.3625:0.984524)	-4428.8			
334	ENSMLUP00000013515|ENSMLUG00000014844|ENSMLUT00000014849|protein_coding|POLR3F|RNA-ENSOPRP00000003098|ENSOPRG00000003385|ENSOPRT00000003377|protein_coding|POLR3F|RNA	MA	0.015712	0.0412902	0.380525	0.21118800000000001	948	67.723	880.2769999999999		16	2.69082	13.3092			0.0175392	1.30304:1.393:1.07489:1.61014:0.01:1	0.617771(0.515773:0.340694:0.996845)	-1123.78			
335	ENSMLUP00000009099|ENSMLUG00000009983|ENSMLUT00000009979|protein_coding|RBCK1|RANBP2-type-ENSOPRP00000004685|ENSOPRG00000005096|ENSOPRT00000005095|protein_coding|RBCK1|RANBP2-type	MA	0.05726849999999999	0.0754122	0.7594069999999999	0.470948	1071	93.3416	977.658		59	6.58922	52.4108			0.05884980000000001	2.09997:2.90158:1.636:2.23926:0.379686:1	0.574183(0.492157:0.381373:0.84902)	-1467.79			
336	ENSMLUP00000010501|ENSMLUG00000011535|ENSMLUT00000011525|protein_coding|ACKR3|atypical-ENSOPRP00000014127|ENSOPRG00000015482|ENSOPRT00000015466|protein_coding|ACKR3|atypical	MA	0.0669669	0.11573499999999999	0.578624	0.0928864	1086	80.0551	1005.94		71	8.58442	62.4156			0.07056180000000001	0.587539:2.36503:0.086633:1.1524:0.449069:1	0.605142(0.460055:0.358127:0.997245)	-1495.81			
337	ENSMLUP00000008244|ENSMLUG00000009049|ENSMLUT00000009049|protein_coding|TRAF3IP2|TRAF3-ENSOPRP00000011276|ENSOPRG00000012360|ENSOPRT00000012356|protein_coding|TRAF3IP2|TRAF3	MA	0.13901	0.664775	0.209108	2.7870299999999997e-30	1599	134.509	1464.49		241	73.5495	167.45			0.183238	2.35123:2.42208:2.12883:2.22734:0.878823:1	0.676417(0.595064:0.447898:0.986289)	-2629.61			
338	ENSMLUP00000003969|ENSMLUG00000004359|ENSMLUT00000004361|protein_coding|CD6|T-cell-ENSOPRP00000003428|ENSOPRG00000003698|ENSOPRT00000003729|protein_coding|CD6|CD6	MA	0.17494200000000001	0.752617	0.23244499999999998	4.31054e-37	1872	167.597	1704.4		333	98.9925	234.007			0.22666	1.15903:1.11531:0.888785:0.988027:0.419415:1	0.7144(0.5992:0.5456:0.9984)	-3198.05			
339	ENSMLUP00000016813|ENSMLUG00000027520|ENSMLUT00000025960|protein_coding|TRIM27|zinc-ENSOPRP00000012479|ENSOPRG00000013682|ENSOPRT00000013678|protein_coding|TRIM27|tripartite	MA	0.07885139999999999	0.274713	0.287032	6.432229999999999e-07	1191	81.232	1109.77		99	20.1164	78.8836			0.09221019999999999	0.785032:1.77213:0.652628:0.879493:0.387603:1	0.656198(0.555276:0.415829:0.997487)	-1745.14			
340	ENSMLUP00000017652|ENSMLUG00000012754|ENSMLUT00000026580|protein_coding|SPPL3|signal-ENSOPRP00000004077|ENSOPRG00000004425|ENSOPRT00000004422|protein_coding|SPPL3|signal	MA	0.00862199	0.000177053	48.6974	0.663196	918	78.7024	839.298		7	0.013453299999999998	6.98655			0.00789799	4.57339:19.5637:12.2303:12.1108:2.54932:1	0.574713(0.453581:0.366048:0.904509)	-1055.78			
341	ENSMLUP00000001413|ENSMLUG00000001544|ENSMLUT00000001538|protein_coding|NCK1|NCK-ENSOPRP00000001108|ENSOPRG00000001209|ENSOPRT00000001201|protein_coding|NCK1|NCK	MA	0.010398399999999999	0.0599989	0.173309	0.00519232	903	58.1125	844.888		12	3.4093699999999996	8.59063			0.013590399999999999	3.04219:3.5469:3.1293:3.38099:0.01:1	0.628587(0.529801:0.359272:0.996689)	-1058.66			
342	ENSMLUP00000015672|ENSMLUG00000017187|ENSMLUT00000017192|protein_coding|RBPJ|recombination-ENSOPRP00000001349|ENSOPRG00000001466|ENSOPRT00000001465|protein_coding|RBPJ|recombination	MA	0.0161971	0.06985039999999999	0.231883	0.00446665	876	60.9416	815.058		17	4.14503	12.855			0.019929699999999998	0.735758:0.314908:0.282546:0.342928:0.25109:1	0.538724(0.440774:0.342825:0.832574)	-1075.25			
343	ENSMLUP00000015428|ENSMLUG00000016924|ENSMLUT00000016927|protein_coding|ERLEC1|endoplasmic-ENSOPRP00000002727|ENSOPRG00000002964|ENSOPRT00000002961|protein_coding|ERLEC1|endoplasmic	MA	0.0096215	0.00161843	5.94497	0.5614180000000001	888	39.5045	848.495		8	0.0621655	7.93783			0.00926547	1.41707:5.40083:2.24052:2.11:0.382399:1	0.611808(0.501567:0.371473:0.962382)	-1032.05			
344	ENSMLUP00000010816|ENSMLUG00000011872|ENSMLUT00000011872|protein_coding|CDK6|cyclin-ENSOPRP00000009666|ENSOPRG00000010585|ENSOPRT00000010582|protein_coding|CDK6|cyclin	MA	0.025764999999999996	0.000778788	33.0835	0.10432899999999999	972	103.079	868.921		22	0.0786047	21.9214			0.0231153	1.44841:1.88145:1.67154:2.36386:0.542896:1	0.654321(0.584877:0.378086:1)	-1196.66			
345	ENSMLUP00000000218|ENSMLUG00000000236|ENSMLUT00000000236|protein_coding|NAPEPLD|N-acyl-ENSOPRP00000005333|ENSOPRG00000005814|ENSOPRT00000005809|protein_coding|NAPEPLD|N-acyl	MA	0.0955976	0.141242	0.676836	0.134979	1176	96.7314	1079.27		106	12.3952	93.6048			0.099352	1.83338:1.96507:1.4015:1.79529:0.226133:1	0.653912(0.539541:0.422194:1)	-1734.13			
346	ENSMLUP00000015769|ENSMLUG00000017295|ENSMLUT00000017298|protein_coding|IL23R|interleukin-ENSOPRP00000014801|ENSOPRG00000016196|ENSOPRT00000016201|protein_coding|IL23R|interleukin	MA	0.159001	0.729984	0.21781399999999998	6.43399e-23	1587	82.1314	1504.87		250	50.0907	199.90900000000002			0.188551	1.16701:1.16794:0.917885:1.08617:0.290292:1	0.60712(0.444234:0.377127:1)	-2600.39			
347	ENSMLUP00000006017|ENSMLUG00000006584|ENSMLUT00000006591|protein_coding|TERF2|telomeric-ENSOPRP00000006401|ENSOPRG00000006995|ENSOPRT00000006987|protein_coding|TERF2|telomeric	MA	0.06307130000000001	0.241524	0.261139	2.2540900000000003e-06	1137	72.5745	1064.43		78	16.149	61.851000000000006			0.0744619	1.80278:1.51088:1.1319:1.35751:0.320649:1	0.60617(0.490385:0.373798:0.954327)	-1570.08			
348	ENSMLUP00000009247|ENSMLUG00000010149|ENSMLUT00000010145|protein_coding|SOX17|SRY-box-ENSOPRP00000006427|ENSOPRG00000007021|ENSOPRT00000007018|protein_coding|SOX17|SRY-box	MA	0.0617203	0.0781472	0.789796	0.400764	1200	114.462	1085.54		71	8.36253	62.6375			0.0632872	0.611494:1.11112:0.859262:0.950306:0.499483:1	0.736492(0.684539:0.527431:0.997506)	-1629.75			
349	ENSMLUP00000001821|ENSMLUG00000001999|ENSMLUT00000002000|protein_coding|EIF2B3|eukaryotic-ENSOPRP00000003735|ENSOPRG00000004043|ENSOPRT00000004056|protein_coding|EIF2B3|eukaryotic	MA	0.0494482	0.0759838	0.6507729999999999	0.169908	1104	83.279	1020.72		54	6.01585	47.9842			0.0514499	1.61752:1.73351:1.67664:1.81969:0.647468:1	0.57603(0.494382:0.321348:0.91236)	-1459.34			
350	ENSMLUP00000022092|ENSMLUG00000030095|ENSMLUT00000027514|protein_coding|FRZB|frizzled-ENSOPRP00000003876|ENSOPRG00000004217|ENSOPRT00000004205|protein_coding|FRZB|frizzled	MA	0.024988200000000002	0.112475	0.222167	0.00191346	954	65.315	888.685		28	6.960260000000001	21.0397			0.0309779	1.48537:1.49975:1.2633:1.28748:0.425002:1	0.646813(0.507837:0.435737:0.996865)	-1206.43			
351	ENSMLUP00000014587|ENSMLUG00000016018|ENSMLUT00000016013|protein_coding|WNT16|Wnt-ENSOPRP00000015469|ENSOPRG00000016946|ENSOPRT00000016941|protein_coding|WNT16|Wnt	MA	0.0484185	0.215187	0.22500599999999998	4.49753e-06	1005	76.5518	928.448		55	14.7494	40.2506			0.0611215	0.99879:1.2644:0.720954:1.08611:0.150151:1	0.650298(0.471726:0.482143:0.997024)	-1353.64			
352	ENSMLUP00000012986|ENSMLUG00000014273|ENSMLUT00000014277|protein_coding|C8A|complement-ENSOPRP00000005908|ENSOPRG00000006438|ENSOPRT00000006445|protein_coding|C8A|complement	MA	0.170124	0.380678	0.44689700000000004	3.81893e-06	1506	116.84299999999999	1389.16		233	36.9067	196.093			0.18646	1.69863:0.86102:0.670733:1.32739:0.453587:1	0.604638(0.455652:0.422609:0.935652)	-2472.3			
353	ENSMLUP00000005063|ENSMLUG00000005542|ENSMLUT00000005547|protein_coding|FGG|fibrinogen-ENSOPRP00000001562|ENSOPRG00000001690|ENSOPRT00000001692|protein_coding|FGG|fibrinogen	MA	0.149538	0.361454	0.41371099999999994	9.15878e-05	1353	66.4132	1286.59		183	20.3004	162.7			0.15994	0.655265:0.716579:0.528287:0.746872:0.152972:1	0.613452(0.470067:0.370288:1)	-2133.14			
354	ENSMLUP00000002541|ENSMLUG00000002796|ENSMLUT00000002791|protein_coding|MUL1|mitochondrial-ENSOPRP00000006737|ENSOPRG00000007360|ENSOPRT00000007354|protein_coding|MUL1|mitochondrial	MA	0.066477	0.138655	0.479443	0.0154244	1056	94.2596	961.74		71	12.0506	58.9494			0.0729196	1.18419:1.83725:0.781031:1.32288:0.2058:1	0.647727(0.568182:0.375:1)	-1475.75			
355	ENSMLUP00000014191|ENSMLUG00000015572|ENSMLUT00000015581|protein_coding|SLC25A23|solute-ENSOPRP00000015633|ENSOPRG00000017127|ENSOPRT00000017127|protein_coding|SLC25A23|solute	MA	0.0694855	0.213721	0.325123	2.8695300000000003e-05	1158	96.0869	1061.91		86	18.7236	67.2764			0.08145369999999999	0.395919:2.24136:1.26759:1.34932:0.442083:1	0.65375(0.5675:0.41125:0.9825)	-1638.59			
356	ENSMLUP00000000142|ENSMLUG00000000153|ENSMLUT00000000155|protein_coding|VAV1|vav-ENSOPRP00000003161|ENSOPRG00000003414|ENSOPRT00000003444|protein_coding|VAV3|vav	MA	0.294675	0.323229	0.911661	0.533826	1989	140.284	1848.72		458	35.1922	422.80800000000005			0.296689	0.720185:0.806296:0.609474:0.910816:0.33589:1	0.560246(0.467301:0.319263:0.894174)	-3600.38			
357	ENSMLUP00000010057|ENSMLUG00000011030|ENSMLUT00000011035|protein_coding|IL1R1|interleukin-1-ENSOPRP00000009080|ENSOPRG00000009942|ENSOPRT00000009936|protein_coding|IL1R1|interleukin	MA	0.18954000000000001	0.45148699999999997	0.419813	5.82329e-07	1587	94.24799999999999	1492.75		270	35.2976	234.702			0.20509699999999997	1.00897:1.30179:0.676172:1.13067:0.317777:1	0.608491(0.481132:0.346226:0.998113)	-2643.0			
358	ENSMLUP00000008977|ENSMLUG00000009850|ENSMLUT00000009848|protein_coding|LPXN|leupaxin-ENSOPRP00000000275|ENSOPRG00000000306|ENSOPRT00000000306|protein_coding|LPXN|leupaxin	MA	0.09959839999999999	0.158879	0.626881	0.105723	1152	78.9853	1073.01		108	11.3491	96.6509			0.103663	1.28369:1.53504:1.05927:1.42699:0.346539:1	0.655844(0.545455:0.424675:0.997403)	-1718.35			
359	ENSMLUP00000021522|ENSMLUG00000026678|ENSMLUT00000022879|protein_coding|SMPDL3B|sphingomyelin-ENSOPRP00000002111|ENSOPRG00000002294|ENSOPRT00000002282|protein_coding|SMPDL3B|sphingomyelin	MA	0.141463	0.330019	0.42865200000000003	7.117319999999999e-06	1359	116.613	1242.39		187	33.5919	153.408			0.157643	1.09246:1.19874:0.827511:1.12893:0.227659:1	0.665563(0.577263:0.419426:1)	-2193.58			
360	ENSMLUP00000014225|ENSMLUG00000015612|ENSMLUT00000015619|protein_coding|KLKB1|kallikrein-ENSOPRP00000004767|ENSOPRG00000005182|ENSOPRT00000005187|protein_coding|KLKB1|kallikrein	MA	0.13986400000000002	0.33514099999999997	0.41733000000000003	8.54351e-05	1362	79.5387	1282.46		177	22.901	154.099			0.151268	1.02777:1.1048:0.793275:1.05315:0.142971:1	0.549145(0.391827:0.391827:0.863782)	-2143.04			
361	ENSMLUP00000002252|ENSMLUG00000002482|ENSMLUT00000002479|protein_coding|ILRUN|inflammation-ENSOPRP00000008544|ENSOPRG00000009350|ENSOPRT00000009337|protein_coding|ILRUN|inflammation	MA	0.0204803	0.07286139999999999	0.281085	0.0366414	873	57.2802	815.72		20	3.9976800000000003	16.0023			0.0239172	0.306691:2.49761:1.00815:1.39119:0.0769701:1	0.651203(0.544674:0.408935:1)	-1074.01			
362	ENSMLUP00000014334|ENSMLUG00000015739|ENSMLUT00000015735|protein_coding|DCUN1D3|defective-ENSOPRP00000010413|ENSOPRG00000011422|ENSOPRT00000011410|protein_coding|DCUN1D3|defective	MA	0.023896599999999997	0.14816500000000002	0.16128399999999998	3.4934e-05	912	62.917	849.0830000000001		27	8.49972	18.5003			0.0324697	1.17329:0.945436:0.725668:0.789939:0.220619:1	0.656284(0.522951:0.44918:0.996721)	-1149.31			
363	ENSMLUP00000002474|ENSMLUG00000002723|ENSMLUT00000002721|protein_coding|CRK|CRK-ENSOPRP00000009242|ENSOPRG00000010127|ENSOPRT00000010115|protein_coding|CRK|CRK	MA	0.023809	0.0223093	1.06722	0.5095810000000001	912	62.4556	849.544		21	1.35337	19.6466			0.0237063	0.777229:0.66397:0.492857:0.528736:0.187256:1	0.671038(0.581967:0.434426:0.996721)	-1124.02			
