	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
400	ENSMLUP00000004579|ENSMLUG00000005014|ENSMLUT00000005022|protein_coding|CDK5RAP3|CDK5-ENSMOCP00000022525|ENSMOCG00000019534|ENSMOCT00000026371|protein_coding|Cdk5rap3|CDK5	MA	0.057506100000000004	0.0605346	0.9499700000000001	0.8414520000000001	1506	135.224	1370.78		82	7.71405	74.2859			0.057777999999999996	1.14629:1.55529:0.894132:1.65618:0.303896:1	0.652058(0.604582:0.351594:1)	-2021.52			
401	ENSMLUP00000008952|ENSMLUG00000009820|ENSMLUT00000009820|protein_coding|CREB3L1|cAMP-ENSMOCP00000012816|ENSMOCG00000012802|ENSMOCT00000016559|protein_coding|Creb3l1|cAMP	MA	0.035013499999999996	0.204173	0.171489	1.2319799999999998e-10	1455	115.57799999999999	1339.42		66	22.093000000000004	43.907			0.04845069999999999	2.04799:2.21377:1.47233:1.54523:0.341177:1	0.678694(0.58866:0.447423:1)	-1921.66			
402	ENSMLUP00000014038|ENSMLUG00000015404|ENSMLUT00000015405|protein_coding|ERO1A|endoplasmic-ENSMOCP00000010225|ENSMOCG00000010434|ENSMOCT00000013396|protein_coding|Ero1l|endoplasmic	MA	0.0362964	0.07037260000000001	0.515775	0.0813508	1401	100.906	1300.09		52	6.80152	45.1985			0.0387508	1.35595:1.74878:1.04606:1.5078:0.148868:1	0.630264(0.523555:0.367238:1)	-1805.62			
403	ENSMLUP00000007884|ENSMLUG00000008650|ENSMLUT00000008650|protein_coding|PIAS4|protein-ENSMOCP00000026715|ENSMOCG00000022430|ENSMOCT00000030600|protein_coding|Pias4|protein	MA	0.0539928	0.054968899999999994	0.982243	0.8398959999999999	1515	139.409	1375.59		78	7.29511	70.7049			0.0540826	0.914497:1.06431:0.763502:1.13972:0.371505:1	0.665347(0.574257:0.421782:1)	-2050.79			
404	ENSMLUP00000000090|ENSMLUG00000000095|ENSMLUT00000000095|protein_coding|PAFAH1B1|platelet-ENSMOCP00000005920|ENSMOCG00000005441|ENSMOCT00000007136|protein_coding|Pafah1b1|platelet	MA	0.0168739	0.00103868	16.2455	0.253835	1230	94.478	1135.52		19	0.09681369999999999	18.9032			0.0156576	1.47133:1.1425:1.36749:1.71224:0.493653:1	0.635366(0.492683:0.413415:1)	-1460.54			
405	ENSMLUP00000006920|ENSMLUG00000007576|ENSMLUT00000007579|protein_coding|GEN1|GEN1-ENSMOCP00000000156|ENSMOCG00000000146|ENSMOCT00000000181|protein_coding|Gen1|GEN1	MA	0.204211	0.501668	0.407063	4.43197e-13	2691	170.578	2520.42		495	70.5665	424.43300000000005			0.223066	1.31768:1.57443:0.977412:1.36471:0.757484:1	0.638053(0.525641:0.388517:1)	-4606.05			
406	ENSMLUP00000002622|ENSMLUG00000002885|ENSMLUT00000002885|protein_coding|GSK3B|glycogen-ENSMOCP00000004495|ENSMOCG00000003748|ENSMOCT00000005004|protein_coding|Gsk3b|glycogen	MA	0.00438416	8.76833e-05	50.0	0.537291	1224	73.9183	1150.08		5	0.00641897	4.993580000000001			0.0041247	0.322401:0.563727:0.52169:0.496352:0.42939:1	0.65482(0.526961:0.4375:1)	-1395.4			
407	ENSMLUP00000022163|ENSMLUG00000027090|ENSMLUT00000029353|protein_coding|SFPQ|splicing-ENSMOCP00000021858|ENSMOCG00000019075|ENSMOCT00000025697|protein_coding|Sfpq|splicing	MA	0.0193327	0.0139614	1.38473	0.65981	1296	120.67200000000001	1175.33		24	1.65665	22.3433			0.018832599999999998	1.71443:1.88181:1.51901:2.19634:0.202156:1	0.673611(0.578704:0.44213:1)	-1550.64			
408	ENSMLUP00000007513|ENSMLUG00000008230|ENSMLUT00000008229|protein_coding|MEF2C|myocyte-ENSMOCP00000010179|ENSMOCG00000010324|ENSMOCT00000013330|protein_coding|Mef2c|myocyte	MA	0.0329347	0.05468330000000001	0.6022810000000001	0.11632	1392	99.6219	1292.38		46	5.21939	40.7806			0.0344912	1.03913:1.12671:1.37954:1.47543:0.913839:1	0.666307(0.5:0.498922:1)	-1736.84			
409	ENSMLUP00000014253|ENSMLUG00000015641|ENSMLUT00000015648|protein_coding||NPR3-ENSMOCP00000022103|ENSMOCG00000019243|ENSMOCT00000025944|protein_coding|Nprl3|NPR3	MA	0.0264022	0.0557894	0.473249	0.0423724	1323	137.915	1185.09		38	7.500139999999999	30.4999			0.029465699999999997	1.80221:2.55649:1.18052:1.9682:0.01:1	0.664777(0.589569:0.404762:1)	-1661.17			
410	ENSMLUP00000014201|ENSMLUG00000015584|ENSMLUT00000015592|protein_coding||F-box-ENSMOCP00000007258|ENSMOCG00000007047|ENSMOCT00000009105|protein_coding|Fbxo31|F-box	MA	0.0663441	0.0768467	0.863331	0.594449	1491	150.338	1340.66		94	10.806	83.194			0.06740310000000001	0.389052:1.24628:0.346861:1.23611:0.230211:1	0.664655(0.560362:0.433602:1)	-2071.45			
411	ENSMLUP00000014127|ENSMLUG00000015500|ENSMLUT00000015505|protein_coding|PRKCG|protein-ENSMOCP00000002454|ENSMOCG00000001922|ENSMOCT00000002601|protein_coding|Prkcg|protein	MA	0.077187	0.18119200000000002	0.425996	0.000642302	1464	102.814	1361.19		114	17.169	96.831			0.0844911	1.78433:3.7422:2.05847:2.6606:2.26245:1	0.651639(0.542008:0.41291:1)	-2108.73			
412	ENSMLUP00000004772|ENSMLUG00000005227|ENSMLUT00000005230|protein_coding|ACTR2|actin-ENSMOCP00000008285|ENSMOCG00000008248|ENSMOCT00000010618|protein_coding|Actr2|actin	MA					1182	83.5877	1098.41		0						0.464327:0.448682:0.501943:0.494132:0.370017:1	0.630288(0.545685:0.345178:1)	-1297.88			
413	ENSMLUP00000010567|ENSMLUG00000011592|ENSMLUT00000011600|protein_coding|FBLN5|fibulin-ENSMOCP00000017376|ENSMOCG00000015990|ENSMOCT00000021165|protein_coding|Fbln5|fibulin	MA	0.033900400000000004	0.305319	0.11103299999999999	2.12072e-12	1326	66.3893	1259.61		57	18.3478	38.6522			0.04748959999999999	1.07193:1.29352:1.01215:1.08342:0.465212:1	0.646305(0.476244:0.46267:1)	-1748.55			
414	ENSMLUP00000011196|ENSMLUG00000012287|ENSMLUT00000012296|protein_coding|ERCC2|ERCC-ENSMOCP00000014008|ENSMOCG00000013611|ENSMOCT00000017763|protein_coding|Ercc2|ERCC	MA	0.08217089999999999	0.147918	0.555516	0.0140951	1512	140.114	1371.89		124	19.2571	104.743			0.0882635	1.05115:1.03781:0.94845:1.11087:0.609585:1	0.655093(0.565476:0.399802:1)	-2216.43			
415	ENSMLUP00000011718|ENSMLUG00000012880|ENSMLUT00000012882|protein_coding|STK24|serine/threonine-ENSMOCP00000022428|ENSMOCG00000019469|ENSMOCT00000026272|protein_coding|Stk24|serine/threonine	MA	0.0102494	0.000216233	47.3995	0.71308	1257	79.7244	1177.28		12	0.017119799999999998	11.9829			0.00961302	1.88194:2.06024:1.53661:1.75731:0.01:1	0.637232(0.539379:0.372315:1)	-1448.14			
416	ENSMLUP00000015301|ENSMLUG00000016791|ENSMLUT00000016793|protein_coding|SGK1|serum/glucocorticoid-ENSMOCP00000008096|ENSMOCG00000008011|ENSMOCT00000010333|protein_coding|Sgk1|serum/glucocorticoid	MA	0.030389099999999995	0.0622367	0.48828299999999997	0.06544900000000001	1281	84.0264	1196.97		40	5.02784	34.9722			0.0324781	0.56549:1.50295:0.360129:0.91257:0.0333667:1	0.629586(0.532787:0.355972:1)	-1617.1			
417	ENSMLUP00000001406|ENSMLUG00000001529|ENSMLUT00000001531|protein_coding|WIPI1|WD-ENSMOCP00000022185|ENSMOCG00000019305|ENSMOCT00000026027|protein_coding|Wipi1|WD	MA	0.0300988	0.017741200000000002	1.69655	0.55571	1338	122.133	1215.87		38	2.12414	35.8759			0.028970799999999998	0.6866:1.66972:0.607289:1.9534:0.0797174:1	0.649103(0.51009:0.43722:1)	-1662.04			
418	ENSMLUP00000008000|ENSMLUG00000008780|ENSMLUT00000008781|protein_coding|FOXN3|forkhead-ENSMOCP00000027146|ENSMOCG00000022730|ENSMOCT00000031047|protein_coding|Foxn3|forkhead	MA	0.0416017	0.0658535	0.631732	0.187798	1422	104.1	1317.9		59	6.55726	52.4427			0.043377099999999995	0.699235:0.91745:0.522518:1.01542:0.211362:1	0.669128(0.529536:0.477848:1)	-1838.73			
419	ENSMLUP00000015911|ENSMLUG00000017450|ENSMLUT00000017454|protein_coding|UVRAG|UV-ENSMOCP00000018470|ENSMOCG00000016758|ENSMOCT00000022274|protein_coding|Uvrag|UV	MA	0.0344895	0.08518710000000002	0.404868	0.026444299999999997	1395	91.8734	1303.13		51	7.56382	43.4362			0.0378284	1.20558:1.39267:0.983656:1.16393:0.289788:1	0.629749(0.54086:0.348387:1)	-1795.13			
420	ENSMLUP00000007164|ENSMLUG00000007848|ENSMLUT00000007845|protein_coding|DACT1|dishevelled-ENSMOCP00000017758|ENSMOCG00000016254|ENSMOCT00000021550|protein_coding|Dact1|dishevelled	MA	0.114999	0.194453	0.591396	0.00255426	2004	217.92700000000002	1786.07		219	37.4556	181.544			0.12363900000000001	2.16659:1.27417:0.764481:2.01512:0.280994:1	0.695858(0.563623:0.523952:1)	-3024.49			
421	ENSMLUP00000006916|ENSMLUG00000007551|ENSMLUT00000007574|protein_coding|DAXX|death-ENSMOCP00000007366|ENSMOCG00000007154|ENSMOCT00000009260|protein_coding|Daxx|death	MA	0.160619	0.304454	0.527566	4.16073e-05	2154	172.415	1981.59		316	44.7378	271.262			0.17213299999999998	0.994619:0.991986:0.858401:0.982277:0.456138:1	0.689183(0.60376:0.463788:1)	-3474.11			
422	ENSMLUP00000012598|ENSMLUG00000013842|ENSMLUT00000013846|protein_coding|UBXN4|UBX-ENSMOCP00000006301|ENSMOCG00000005911|ENSMOCT00000007693|protein_coding|Ubxn4|UBX	MA	0.0563316	0.191146	0.294704	4.19798e-06	1518	111.831	1406.17		92	19.551	72.449			0.06626339999999999	1.60456:1.54201:1.30985:1.4501:0.448221:1	0.657444(0.51581:0.456522:1)	-2061.07			
423	ENSMLUP00000013434|ENSMLUG00000014754|ENSMLUT00000014764|protein_coding|AATF|apoptosis-ENSMOCP00000024945|ENSMOCG00000021199|ENSMOCT00000028811|protein_coding|Aatf|apoptosis	MA	0.0440638	0.0552251	0.797894	0.473401	1509	117.083	1391.92		65	6.199	58.801			0.0449298	1.14033:1.42315:0.864129:1.63747:0.298414:1	0.656064(0.605368:0.362823:1)	-1932.6			
424	ENSMLUP00000003480|ENSMLUG00000003813|ENSMLUT00000003819|protein_coding|EIF2AK1|eukaryotic-ENSMOCP00000006697|ENSMOCG00000006374|ENSMOCT00000008279|protein_coding|Eif2ak1|eukaryotic	MA	0.112553	0.156199	0.7205729999999999	0.127299	1842	153.411	1688.59		192	21.4973	170.503			0.11618800000000001	1.21659:2.00239:0.507441:1.66977:0.212119:1	0.647937(0.570847:0.372964:1)	-2742.49			
425	ENSMLUP00000004636|ENSMLUG00000005084|ENSMLUT00000005082|protein_coding||selenoprotein-ENSMOCP00000017838|ENSMOCG00000016304|ENSMOCT00000021631|protein_coding|Selenon|selenoprotein	MA	0.0534375	0.199675	0.267623	6.52615e-07	1482	103.63	1378.37		87	19.0806	67.9194			0.0636633	0.292825:1.51909:0.201847:0.645884:0.162111:1	0.652834(0.551619:0.406883:1)	-2034.41			
426	ENSMLUP00000006530|ENSMLUG00000007158|ENSMLUT00000007157|protein_coding|STK25|serine/threonine-ENSMOCP00000019611|ENSMOCG00000017547|ENSMOCT00000023424|protein_coding|Stk25|serine/threonine	MA	0.0177293	0.057557699999999996	0.308026	0.015772	1278	78.8749	1199.13		25	4.39917	20.6008			0.0201874	1.57164:1.85145:1.14795:1.2466:0.177951:1	0.64554(0.545775:0.390845:1)	-1545.48			
427	ENSMLUP00000017158|ENSMLUG00000029037|ENSMLUT00000025312|protein_coding|FOXO4|forkhead-ENSMOCP00000020366|ENSMOCG00000018069|ENSMOCT00000024188|protein_coding|Foxo4|forkhead	MA	0.0618178	0.0389539	1.58695	0.289504	1515	168.77200000000002	1346.23		87	6.369680000000001	80.6303			0.0592707	0.665195:1.32078:0.291359:1.28266:0.078716:1	0.705941(0.582178:0.535644:1)	-2034.33			
428	ENSMLUP00000020907|ENSMLUG00000026592|ENSMLUT00000029974|protein_coding|ZMPSTE24|zinc-ENSMOCP00000002066|ENSMOCG00000001622|ENSMOCT00000002181|protein_coding|Zmpste24|zinc	MA	0.0505206	0.0488209	1.03482	0.812905	1425	110.825	1314.18		68	5.12396	62.876000000000005			0.0503884	1.35864:1.43551:1.24056:1.45317:0.569574:1	0.610526(0.492632:0.338947:1)	-1900.68			
429	ENSMLUP00000000855|ENSMLUG00000000929|ENSMLUT00000000936|protein_coding|PRKCD|protein-ENSMOCP00000021879|ENSMOCG00000019091|ENSMOCT00000025718|protein_coding|Prkcd|protein	MA	0.060387199999999995	0.0242429	2.49092	0.165416	1425	100.74600000000001	1324.25		78	2.31167	75.6883			0.057831799999999996	0.677995:1.12462:0.660017:1.27345:0.443919:1	0.616842(0.493684:0.356842:1)	-1928.4			
430	ENSMLUP00000004507|ENSMLUG00000004944|ENSMLUT00000004945|protein_coding|POLL|DNA-ENSMOCP00000006862|ENSMOCG00000006566|ENSMOCT00000008521|protein_coding|Poll|DNA	MA	0.0894181	0.300243	0.297819	3.0417900000000007e-10	1713	129.974	1583.03		162	35.0095	126.99			0.10541400000000001	1.03549:1.7121:0.565036:0.946565:0.347404:1	0.685055(0.590193:0.464974:1)	-2535.16			
431	ENSMLUP00000004869|ENSMLUG00000005324|ENSMLUT00000005336|protein_coding|ADAM8|ADAM-ENSMOCP00000015574|ENSMOCG00000014724|ENSMOCT00000019346|protein_coding|Adam8|ADAM	MA	0.197483	0.634273	0.31135300000000005	1.69981e-25	2445	174.96099999999998	2270.04		454	90.0852	363.915			0.228739	0.904358:1.54216:0.561307:0.732987:0.293926:1	0.693865(0.591411:0.490184:1)	-4227.17			
432	ENSMLUP00000014005|ENSMLUG00000015366|ENSMLUT00000015371|protein_coding|EEPD1|endonuclease/exonuclease/phosphatase-ENSMOCP00000023469|ENSMOCG00000020176|ENSMOCT00000027323|protein_coding|Eepd1|endonuclease/exonuclease/phosphatase	MA	0.0791808	0.18112999999999999	0.437148	0.000162297	1632	144.65200000000002	1487.35		133	24.2044	108.796			0.0882171	2.04468:2.03402:1.62847:1.85452:0.426301:1	0.675841(0.572477:0.455963:0.999083)	-2356.59			
433	ENSMLUP00000008934|ENSMLUG00000009800|ENSMLUT00000009799|protein_coding|RRAGC|Ras-ENSMOCP00000015032|ENSMOCG00000014353|ENSMOCT00000018798|protein_coding|Rragc|Ras	MA	0.00419643	0.0362764	0.11567899999999999	0.00196883	1194	93.9194	1100.08		8	3.39709	4.60291			0.00671982	17.8128:16.4586:23.2719:23.9594:0.01:1	0.627722(0.523869:0.359296:1)	-1352.06			
434	ENSMLUP00000004653|ENSMLUG00000005101|ENSMLUT00000005101|protein_coding|FKTN|fukutin-ENSMOCP00000027557|ENSMOCG00000022995|ENSMOCT00000031463|protein_coding|Fktn|fukutin	MA	0.051139699999999996	0.17168599999999998	0.29786799999999997	4.60412e-05	1383	98.1111	1284.89		77	15.7112	61.2888			0.0596913	1.0456:1.99798:0.41971:1.47889:0.380614:1	0.616414(0.493492:0.355748:1)	-1872.26			
435	ENSMLUP00000010789|ENSMLUG00000011848|ENSMLUT00000011843|protein_coding|EXD2|exonuclease-ENSMOCP00000022471|ENSMOCG00000019497|ENSMOCT00000026316|protein_coding|Exd2|exonuclease	MA	0.0693424	0.15336	0.452154	0.0052093999999999994	1530	109.605	1420.4		107	15.5987	91.4013			0.0753612	1.41735:2.57047:1.06851:1.64563:0.49611:1	0.646732(0.569608:0.370588:1)	-2143.57			
436	ENSMLUP00000013225|ENSMLUG00000014533|ENSMLUT00000014537|protein_coding|MAPK8|mitogen-activated-ENSMOCP00000024325|ENSMOCG00000020789|ENSMOCT00000028187|protein_coding|Mapk8|mitogen-activated	MA	0.0110099	0.0175952	0.625731	0.38993099999999997	1152	87.4609	1064.54		13	1.5088	11.4912			0.0115098	0.778949:0.570107:1.13915:1.26019:0.645914:1	0.618924(0.522135:0.334635:1)	-1346.65			
437	ENSMLUP00000013197|ENSMLUG00000014498|ENSMLUT00000014508|protein_coding|SESN3|sestrin-ENSMOCP00000013961|ENSMOCG00000013595|ENSMOCT00000017716|protein_coding|Sesn3|sestrin	MA	0.06602539999999998	0.143324	0.460672	0.0062254	1404	90.8991	1313.1		94	12.28	81.72			0.07103	1.3973:1.62778:1.39643:1.727:0.921587:1	0.617877(0.503205:0.350427:1)	-1962.64			
438	ENSMLUP00000006663|ENSMLUG00000007303|ENSMLUT00000007302|protein_coding|PDK2|pyruvate-ENSMOCP00000023072|ENSMOCG00000019896|ENSMOCT00000026921|protein_coding|Pdk2|pyruvate	MA	0.0171327	0.0844489	0.202876	0.00023438	1221	85.7079	1135.29		26	7.05121	18.9488			0.0218579	1.9712:3.16453:2.59672:2.662:0.972385:1	0.633907(0.517199:0.384521:1)	-1497.91			
439	ENSMLUP00000006436|ENSMLUG00000007035|ENSMLUT00000007044|protein_coding|WIPI2|WD-ENSMOCP00000005344|ENSMOCG00000004818|ENSMOCT00000006303|protein_coding|Wipi2|WD	MA	0.0255547	0.042334199999999995	0.603643	0.23292	1308	89.9382	1218.06		34	3.70559	30.2944			0.0267085	2.06606:3.29681:1.56258:2.01791:0.136643:1	0.650229(0.518349:0.432339:1)	-1622.53			
440	ENSMLUP00000010948|ENSMLUG00000012018|ENSMLUT00000012018|protein_coding|KREMEN1|kringle-ENSMOCP00000006881|ENSMOCG00000006589|ENSMOCT00000008551|protein_coding|Kremen1|E3	MA	0.0543684	0.127248	0.427263	0.00935016	1353	88.1856	1264.81		75	10.5218	64.4782			0.0591185	1.36691:1.8379:0.921928:1.39723:0.150786:1	0.663341(0.513304:0.476718:1)	-1838.38			
441	ENSMLUP00000001350|ENSMLUG00000001472|ENSMLUT00000001471|protein_coding|STK26|serine/threonine-ENSMOCP00000012629|ENSMOCG00000012674|ENSMOCT00000016368|protein_coding|Stk26|serine/threonine	MA	0.022861799999999998	0.0564905	0.404702	0.134675	1227	62.0343	1164.97		29	3.37207	25.6279			0.024562	0.438976:0.50687:0.399705:0.4743:0.290732:1	0.623879(0.522005:0.349633:1)	-1490.9			
442	ENSMLUP00000018941|ENSMLUG00000024530|ENSMLUT00000029272|protein_coding|SH3RF3|SH3-ENSMOCP00000013930|ENSMOCG00000013569|ENSMOCT00000017685|protein_coding|Sh3rf3|SH3	MA	0.131295	0.374502	0.350585	1.76628e-12	2034	182.722	1851.28		268	58.8751	209.125			0.153143	1.38261:1.43077:1.18004:1.35097:0.531724:1	0.698869(0.578171:0.518437:1)	-3223.49			
443	ENSMLUP00000005416|ENSMLUG00000005924|ENSMLUT00000005926|protein_coding|MAPK9|mitogen-activated-ENSMOCP00000023981|ENSMOCG00000020546|ENSMOCT00000027838|protein_coding|Mapk9|mitogen-activated	MA	0.0141699	0.00200699	7.060239999999999	0.404609	1143	79.5555	1063.44		15	0.157271	14.8427			0.0133233	0.896445:0.93405:1.01468:1.10837:0.443335:1	0.61986(0.531496:0.328084:1)	-1349.61			
444	ENSMLUP00000008082|ENSMLUG00000008864|ENSMLUT00000008869|protein_coding|SLC7A11|solute-ENSMOCP00000026308|ENSMOCG00000022163|ENSMOCT00000030184|protein_coding|Slc7a11|solute	MA	0.0776664	0.157927	0.491787	0.00232755	1506	154.841	1351.16		119	22.4894	96.5106			0.0859185	0.82328:1.5045:0.424389:1.12464:0.151366:1	0.63579(0.50996:0.39741:1)	-2134.42			
445	ENSMLUP00000008036|ENSMLUG00000008805|ENSMLUT00000008818|protein_coding|NBN|nibrin-ENSMOCP00000007058|ENSMOCG00000006817|ENSMOCT00000008822|protein_coding|Nbn|nibrin	MA	0.172665	0.566655	0.304709	1.10605e-21	2241	162.765	2078.23		372	76.064	295.936			0.201281	1.51328:1.69387:1.00145:1.4391:0.348213:1	0.650826(0.538153:0.414324:1)	-3704.35			
446	ENSMLUP00000014078|ENSMLUG00000015451|ENSMLUT00000015449|protein_coding|PSEN1|presenilin-ENSMOCP00000009592|ENSMOCG00000009775|ENSMOCT00000012549|protein_coding|Psen1|presenilin	MA	0.0572716	0.0559111	1.02433	0.8406440000000001	1401	137.132	1263.87		75	7.18345	67.8165			0.0571384	0.180905:1.48342:0.0125881:1.02797:0.325351:1	0.637759(0.541756:0.37152:1)	-1882.52			
447	ENSMLUP00000015073|ENSMLUG00000016537|ENSMLUT00000016540|protein_coding|WAS|WASP-ENSMOCP00000026387|ENSMOCG00000022215|ENSMOCT00000030263|protein_coding|Was|WASP	MA	0.0627529	0.261825	0.239675	8.45302e-11	1509	140.297	1368.7		110	32.9518	77.0482			0.08126130000000001	1.82394:1.70055:1.4303:1.41974:1.20133:1	0.738237(0.668986:0.545726:1)	-2125.99			
448	ENSMLUP00000011925|ENSMLUG00000013105|ENSMLUT00000013109|protein_coding|STK39|serine/threonine-ENSMOCP00000007700|ENSMOCG00000007549|ENSMOCT00000009750|protein_coding|Stk39|serine/threonine	MA	0.010933100000000001	0.00392099	2.7883400000000003	0.754836	1167	88.15100000000001	1078.85		12	0.341632	11.6584			0.010403399999999998	1.69347:1.75722:1.96619:2.02279:1.18991:1	0.643959(0.552699:0.379177:1)	-1356.42			
449	ENSMLUP00000009987|ENSMLUG00000010949|ENSMLUT00000010960|protein_coding|MUS81|MUS81-ENSMOCP00000021931|ENSMOCG00000019125|ENSMOCT00000025770|protein_coding|Mus81|MUS81	MA	0.10849	0.214025	0.506905	0.000832046	1653	154.445	1498.55		175	29.5688	145.431			0.118351	0.821102:1.90626:0.257987:0.961317:0.38905:1	0.701754(0.616152:0.489111:1)	-2505.57			
450	ENSMLUP00000000417|ENSMLUG00000000453|ENSMLUT00000000459|protein_coding|HDAC10|histone-ENSMOCP00000023245|ENSMOCG00000020024|ENSMOCT00000027097|protein_coding|Hdac10|histone	MA	0.146285	0.380841	0.38410900000000003	2.38669e-10	1995	164.989	1830.01		281	53.4177	227.582			0.165683	0.96773:3.02355:0.86671:0.901148:0.721133:1	0.718797(0.694737:0.461654:1)	-3235.64			
451	ENSMLUP00000010291|ENSMLUG00000011293|ENSMLUT00000011296|protein_coding|UNC5CL|unc-5-ENSMOCP00000025387|ENSMOCG00000021521|ENSMOCT00000029257|protein_coding|Unc5cl|unc-5	MA	0.0961559	0.113693	0.8457520000000001	0.467045	1536	161.563	1374.44		138	16.8397	121.16			0.0980005	0.854859:1.02698:0.663038:1.05551:0.321592:1	0.679036(0.587891:0.449219:1)	-2295.04			
452	ENSMLUP00000017520|ENSMLUG00000012987|ENSMLUT00000012987|protein_coding|INHBB|inhibin-ENSMOCP00000027576|ENSMOCG00000023014|ENSMOCT00000031484|protein_coding|Inhbb|inhibin	MA	0.0192618	0.0515298	0.373799	0.054067899999999995	1221	105.209	1115.79		26	5.2374	20.7626			0.0220422	1.06857:1.1615:1.05579:1.00065:0.808577:1	0.685504(0.579853:0.476658:1)	-1511.53			
453	ENSMLUP00000003858|ENSMLUG00000004237|ENSMLUT00000004237|protein_coding|TRIP13|thyroid-ENSMOCP00000002077|ENSMOCG00000001629|ENSMOCT00000002194|protein_coding|Trip13|thyroid	MA	0.036568699999999996	0.0590134	0.6196689999999999	0.169493	1296	109.523	1186.48		48	6.22331	41.7767			0.0384655	2.95594:5.10295:2.69714:4.0696:0.428:1	0.631944(0.541667:0.354167:1)	-1653.59			
454	ENSMLUP00000014728|ENSMLUG00000016163|ENSMLUT00000016166|protein_coding|RIPK1|receptor-ENSMOCP00000003356|ENSMOCG00000002677|ENSMOCT00000003594|protein_coding|Ripk1|receptor	MA	0.159262	0.353401	0.45065500000000003	3.46353e-06	1971	121.15899999999999	1849.84		288	36.5456	251.454			0.17119600000000001	1.87101:1.57779:1.07135:1.47866:0.403881:1	0.633435(0.528158:0.372146:1)	-3186.63			
455	ENSMLUP00000014150|ENSMLUG00000015525|ENSMLUT00000015532|protein_coding|SPIRE2|spire-ENSMOCP00000005089|ENSMOCG00000004491|ENSMOCT00000005910|protein_coding|Spire2|spire	MA	0.10567599999999999	0.188862	0.559543	0.00473843	1635	154.275	1480.72		167	26.2147	140.785			0.113525	0.916084:1.34578:0.675588:1.12638:0.480616:1	0.672783(0.558716:0.459633:1)	-2488.81			
456	ENSMLUP00000015077|ENSMLUG00000016544|ENSMLUT00000016545|protein_coding|SUV39H1|suppressor-ENSMOCP00000013867|ENSMOCG00000013532|ENSMOCT00000017621|protein_coding|Suv39h1|suppressor	MA	0.036768300000000004	0.0466745	0.78776	0.460801	1233	68.5953	1164.4		44	3.06146	40.9385			0.0373194	0.598961:1.78382:0.626875:0.965819:0.353449:1	0.63382(0.502433:0.399027:1)	-1581.96			
457	ENSMLUP00000000177|ENSMLUG00000000193|ENSMLUT00000000193|protein_coding|BABAM2|BRISC-ENSMOCP00000021077|ENSMOCG00000018544|ENSMOCT00000024905|protein_coding|Babam2|BRISC	MA	0.0231247	0.0911564	0.253681	0.000918631	1140	80.6504	1059.35		31	7.1558399999999995	23.8442			0.027937599999999996	1.19964:2.04802:1.85479:1.97161:1.99106:1	0.643421(0.548684:0.381579:1)	-1438.88			
458	ENSMLUP00000006017|ENSMLUG00000006584|ENSMLUT00000006591|protein_coding|TERF2|telomeric-ENSMOCP00000009620|ENSMOCG00000009801|ENSMOCT00000012587|protein_coding|Terf2|telomeric	MA	0.0872006	0.133918	0.651151	0.0931322	1608	128.061	1479.94		134	15.7184	118.28200000000001			0.0909211	1.80426:1.54354:1.16404:1.55105:0.36342:1	0.662002(0.529851:0.456157:1)	-2303.84			
459	ENSMLUP00000001413|ENSMLUG00000001544|ENSMLUT00000001538|protein_coding|NCK1|NCK-ENSMOCP00000000031|ENSMOCG00000000054|ENSMOCT00000000055|protein_coding|Nck1|NCK	MA	0.00574071	0.0479404	0.119747	0.00117177	1128	67.4045	1060.6		9	3.12046	5.87954			0.00826239	0.909464:2.1049:1.91357:1.91516:0.546298:1	0.625887(0.523936:0.353723:1)	-1289.27			
460	ENSMLUP00000017907|ENSMLUG00000025361|ENSMLUT00000024680|protein_coding|PIF1|PIF1-ENSMOCP00000003338|ENSMOCG00000002650|ENSMOCT00000003573|protein_coding|Pif1|PIF1	MA	0.055556299999999996	0.086836	0.639785	0.20466600000000001	1368	121.37200000000001	1246.63		75	9.9058	65.0942			0.05833150000000001	0.154936:1.10147:0.200654:0.421758:0.0572082:1	0.691155(0.614035:0.45943:1)	-1853.11			
461	ENSMLUP00000010740|ENSMLUG00000011790|ENSMLUT00000011788|protein_coding|MAP2K1|mitogen-activated-ENSMOCP00000013200|ENSMOCG00000013072|ENSMOCT00000016944|protein_coding|Map2k1|mitogen-activated	MA	0.034866	0.079444	0.438875	0.026447199999999997	1179	93.6886	1085.31		43	7.06768	35.9323			0.0384083	0.363312:0.756187:0.322537:0.644276:0.19377:1	0.651824(0.56743:0.388041:1)	-1509.31			
