	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
455	ENSMLUP00000008082|ENSMLUG00000008864|ENSMLUT00000008869|protein_coding|SLC7A11|solute-ENSMOCP00000026308|ENSMOCG00000022163|ENSMOCT00000030184|protein_coding|Slc7a11|solute	MA	0.0776664	0.157927	0.491787	0.00232755	1506	154.841	1351.16		119	22.4894	96.5106			0.0859185	0.82328:1.5045:0.424389:1.12464:0.151366:1	0.634526(0.508946:0.39662:0.998012)	-2134.42			
456	ENSMLUP00000014078|ENSMLUG00000015451|ENSMLUT00000015449|protein_coding|PSEN1|presenilin-ENSMOCP00000009592|ENSMOCG00000009775|ENSMOCT00000012549|protein_coding|Psen1|presenilin	MA	0.0572716	0.0559111	1.02433	0.8406440000000001	1401	137.132	1263.87		75	7.18345	67.8165			0.0571384	0.180905:1.48342:0.0125881:1.02797:0.325351:1	0.636396(0.540598:0.370726:0.997863)	-1882.52			
457	ENSMLUP00000015073|ENSMLUG00000016537|ENSMLUT00000016540|protein_coding|WAS|WASP-ENSMOCP00000026387|ENSMOCG00000022215|ENSMOCT00000030263|protein_coding|Was|WASP	MA	0.0627529	0.261825	0.239675	8.45302e-11	1509	140.297	1368.7		110	32.9518	77.0482			0.08126130000000001	1.82394:1.70055:1.4303:1.41974:1.20133:1	0.736772(0.667659:0.544643:0.998016)	-2125.99			
458	ENSMLUP00000011925|ENSMLUG00000013105|ENSMLUT00000013109|protein_coding|STK39|serine/threonine-ENSMOCP00000007700|ENSMOCG00000007549|ENSMOCT00000009750|protein_coding|Stk39|serine/threonine	MA	0.010933100000000001	0.00392099	2.7883400000000003	0.754836	1167	88.15100000000001	1078.85		12	0.341632	11.6584			0.010403399999999998	1.69347:1.75722:1.96619:2.02279:1.18991:1	0.642735(0.551282:0.378205:0.998718)	-1356.42			
459	ENSMLUP00000016277|ENSMLUG00000026891|ENSMLUT00000030664|protein_coding|SNX4|sorting-ENSMOCP00000011323|ENSMOCG00000011568|ENSMOCT00000014858|protein_coding|Snx4|sorting	MA	0.043894300000000004	0.12248599999999998	0.358361	0.00178562	1344	101.17299999999999	1242.83		63	11.662	51.338			0.0498105	2.93887:3.15261:2.19617:2.9352:0.201886:1	0.638827(0.560134:0.358575:0.997773)	-1770.95			
460	ENSMLUP00000008746|ENSMLUG00000009581|ENSMLUT00000009600|protein_coding|NT5E|5'-nucleotidase-ENSMOCP00000012009|ENSMOCG00000012249|ENSMOCT00000015742|protein_coding|Nt5e|5'-nucleotidase	MA	0.100023	0.250877	0.398692	2.4905100000000003e-05	1629	114.15299999999999	1514.85		163	25.9111	137.089			0.11059400000000001	0.709924:0.916557:0.450211:0.725935:0.178754:1	0.63848(0.546875:0.370404:0.998162)	-2435.01			
461	ENSMLUP00000012062|ENSMLUG00000013251|ENSMLUT00000013259|protein_coding|TKFC|triokinase-ENSMOCP00000003640|ENSMOCG00000002905|ENSMOCT00000003909|protein_coding|Tkfc|triokinase	MA	0.10273900000000001	0.154282	0.665917	0.0271072	1728	212.35	1515.65		173	30.0714	142.929			0.109073	1.23414:1.27837:0.968028:1.19229:0.284:1	0.709491(0.643229:0.485243:1)	-2559.34			
462	ENSMLUP00000000417|ENSMLUG00000000453|ENSMLUT00000000459|protein_coding|HDAC10|histone-ENSMOCP00000023245|ENSMOCG00000020024|ENSMOCT00000027097|protein_coding|Hdac10|histone	MA	0.146285	0.380841	0.38410900000000003	2.38669e-10	1995	164.989	1830.01		281	53.4177	227.582			0.165683	0.96773:3.02355:0.86671:0.901148:0.721133:1	0.718797(0.694737:0.461654:1)	-3235.64			
463	ENSMLUP00000010291|ENSMLUG00000011293|ENSMLUT00000011296|protein_coding|UNC5CL|unc-5-ENSMOCP00000025387|ENSMOCG00000021521|ENSMOCT00000029257|protein_coding|Unc5cl|unc-5	MA	0.0961559	0.113693	0.8457520000000001	0.467045	1536	161.563	1374.44		138	16.8397	121.16			0.0980005	0.854859:1.02698:0.663038:1.05551:0.321592:1	0.679036(0.587891:0.449219:1)	-2295.04			
464	ENSMLUP00000014728|ENSMLUG00000016163|ENSMLUT00000016166|protein_coding|RIPK1|receptor-ENSMOCP00000003356|ENSMOCG00000002677|ENSMOCT00000003594|protein_coding|Ripk1|receptor	MA	0.159262	0.353401	0.45065500000000003	3.46353e-06	1971	121.15899999999999	1849.84		288	36.5456	251.454			0.17119600000000001	1.87101:1.57779:1.07135:1.47866:0.403881:1	0.632472(0.527356:0.371581:0.99848)	-3186.63			
465	ENSMLUP00000014150|ENSMLUG00000015525|ENSMLUT00000015532|protein_coding|SPIRE2|spire-ENSMOCP00000005089|ENSMOCG00000004491|ENSMOCT00000005910|protein_coding|Spire2|spire	MA	0.10567599999999999	0.188862	0.559543	0.00473843	1635	154.275	1480.72		167	26.2147	140.785			0.113525	0.916084:1.34578:0.675588:1.12638:0.480616:1	0.672783(0.558716:0.459633:1)	-2488.81			
466	ENSMLUP00000000177|ENSMLUG00000000193|ENSMLUT00000000193|protein_coding|BABAM2|BRISC-ENSMOCP00000021077|ENSMOCG00000018544|ENSMOCT00000024905|protein_coding|Babam2|BRISC	MA	0.0231247	0.0911564	0.253681	0.000918631	1140	80.6504	1059.35		31	7.1558399999999995	23.8442			0.027937599999999996	1.19964:2.04802:1.85479:1.97161:1.99106:1	0.643045(0.548556:0.38189:0.998688)	-1438.88			
467	ENSMLUP00000006017|ENSMLUG00000006584|ENSMLUT00000006591|protein_coding|TERF2|telomeric-ENSMOCP00000009620|ENSMOCG00000009801|ENSMOCT00000012587|protein_coding|Terf2|telomeric	MA	0.0872006	0.133918	0.651151	0.0931322	1608	128.061	1479.94		134	15.7184	118.28200000000001			0.0909211	1.80426:1.54354:1.16404:1.55105:0.36342:1	0.66077(0.528864:0.455307:0.998138)	-2303.84			
468	ENSMLUP00000001413|ENSMLUG00000001544|ENSMLUT00000001538|protein_coding|NCK1|NCK-ENSMOCP00000000031|ENSMOCG00000000054|ENSMOCT00000000055|protein_coding|Nck1|NCK	MA	0.00574071	0.0479404	0.119747	0.00117177	1128	67.4045	1060.6		9	3.12046	5.87954			0.00826239	0.909464:2.1049:1.91357:1.91516:0.546298:1	0.624226(0.522546:0.352785:0.997347)	-1289.27			
469	ENSMLUP00000009129|ENSMLUG00000010038|ENSMLUT00000010015|protein_coding|PTGER4|prostaglandin-ENSMOCP00000019716|ENSMOCG00000017627|ENSMOCT00000023529|protein_coding|Ptger4|prostaglandin	MA	0.06510940000000001	0.0387996	1.6781	0.203443	1446	155.741	1290.26		85	5.70377	79.2962			0.062275699999999996	0.601534:1.06378:0.321408:1.19153:0.280901:1	0.659075(0.505176:0.47412:0.99793)	-1971.8			
470	ENSMLUP00000009001|ENSMLUG00000009881|ENSMLUT00000009873|protein_coding|OTOP1|otopetrin-ENSMOCP00000006149|ENSMOCG00000005736|ENSMOCT00000007473|protein_coding|Otop1|otopetrin	MA	0.13186900000000001	0.20136400000000002	0.654878	0.0141433	1794	211.601	1582.4		223	37.8139	185.18599999999998			0.140066	0.802906:1.31671:0.54931:1.31692:0.315494:1	0.673344(0.568447:0.453255:0.998331)	-2824.19			
471	ENSMLUP00000012716|ENSMLUG00000013975|ENSMLUT00000013976|protein_coding|GJA1|gap-ENSMOCP00000025599|ENSMOCG00000021665|ENSMOCT00000029471|protein_coding|Gja1|gap	MA	0.0162883	0.000814853	19.9892	0.46274799999999994	1146	85.2875	1060.71		17	0.0681078	16.9319			0.015136700000000001	1.72442:2.21537:1.88496:2.30601:0.307542:1	0.629678(0.494778:0.396867:0.997389)	-1373.12			
472	ENSMLUP00000004412|ENSMLUG00000004839|ENSMLUT00000004843|protein_coding|NOX1|NADPH-ENSMOCP00000023333|ENSMOCG00000020077|ENSMOCT00000027187|protein_coding|Nox1|NADPH	MA	0.130951	0.149542	0.875682	0.563188	1689	125.494	1563.51		198	16.6248	181.375			0.132332	0.94628:1.32626:0.689115:1.19253:0.358883:1	0.615544(0.460106:0.388298:0.998227)	-2624.29			
473	ENSMLUP00000008985|ENSMLUG00000009866|ENSMLUT00000009857|protein_coding|FICD|FIC-ENSMOCP00000016623|ENSMOCG00000015475|ENSMOCT00000020405|protein_coding|Ficd|FIC	MA	0.0582687	0.13475	0.43242200000000003	0.00172098	1374	119.719	1254.28		84	15.1887	68.8113			0.06493260000000001	2.40567:2.70439:1.84276:2.12014:0.409405:1	0.646696(0.562092:0.380174:0.997821)	-1894.14			
474	ENSMLUP00000002618|ENSMLUG00000002881|ENSMLUT00000002880|protein_coding|DUSP6|dual-ENSMOCP00000011499|ENSMOCG00000011753|ENSMOCT00000015096|protein_coding|Dusp6|dual	MA	0.0120826	0.00027471900000000004	43.9818	0.656748	1143	52.1699	1090.83		13	0.0141209	12.9859			0.0115437	0.527871:1.56511:0.713281:0.692094:1.11127:1	0.637435(0.518325:0.396597:0.997382)	-1341.87			
475	ENSMLUP00000012749|ENSMLUG00000014012|ENSMLUT00000014016|protein_coding|ZPR1|ZPR1-ENSMOCP00000016989|ENSMOCG00000015722|ENSMOCT00000020774|protein_coding|Zpr1|ZPR1	MA	0.0509309	0.254234	0.20033099999999998	5.44262e-10	1362	100.99799999999999	1261.0		82	23.4205	58.5795			0.0660068	1.06858:1.33986:0.906295:1.19081:0.383777:1	0.656044(0.564835:0.404396:0.998901)	-1858.13			
476	ENSMLUP00000009038|ENSMLUG00000009918|ENSMLUT00000009913|protein_coding|SYT11|synaptotagmin-ENSMOCP00000011716|ENSMOCG00000011975|ENSMOCT00000015385|protein_coding|Syt11|synaptotagmin	MA	0.0414026	0.0980608	0.422213	0.011843600000000001	1281	98.25200000000001	1182.75		56	9.206660000000001	46.7933			0.045748199999999996	3.03839:4.64444:2.03697:3.0557:0.298456:1	0.640576(0.535047:0.389019:0.997664)	-1669.28			
477	ENSMLUP00000014304|ENSMLUG00000015706|ENSMLUT00000015703|protein_coding|INHBA|inhibin-ENSMOCP00000001376|ENSMOCG00000001049|ENSMOCT00000001422|protein_coding|Inhba|inhibin	MA	0.0361784	0.0858779	0.42127700000000007	0.0289462	1272	93.1501	1178.85		48	7.581239999999999	40.4188			0.0398179	1.61506:1.76632:1.70704:1.80993:0.601319:1	0.645882(0.530588:0.409412:0.997647)	-1633.12			
478	ENSMLUP00000011920|ENSMLUG00000013101|ENSMLUT00000013104|protein_coding|SPPL2B|signal-ENSMOCP00000025393|ENSMOCG00000021520|ENSMOCT00000029263|protein_coding|Sppl2b|signal	MA	0.14891400000000002	0.182924	0.814079	0.22480799999999998	1707	198.726	1508.27		230	32.0395	197.96099999999998			0.152874	1.03961:1.18299:0.703478:1.1982:0.245712:1	0.666374(0.575439:0.425439:0.998246)	-2749.63			
479	ENSMLUP00000004951|ENSMLUG00000005423|ENSMLUT00000005427|protein_coding|BFAR|bifunctional-ENSMOCP00000016770|ENSMOCG00000015581|ENSMOCT00000020554|protein_coding|Bfar|bifunctional	MA	0.05656669999999999	0.047850800000000006	1.18215	0.8326969999999999	1326	126.73899999999999	1199.26		69	5.66224	63.3378			0.0557336	1.57479:2.39773:0.825739:1.63653:0.0964278:1	0.633935(0.518059:0.386005:0.997743)	-1796.61			
480	ENSMLUP00000005626|ENSMLUG00000006156|ENSMLUT00000006160|protein_coding|IL17RC|interleukin-ENSMOCP00000000982|ENSMOCG00000000756|ENSMOCT00000001016|protein_coding|Il17rc|interleukin	MA	0.172199	0.31111300000000003	0.553495	7.80908e-06	2082	250.09900000000002	1831.9		331	65.4904	265.51			0.188886	1.42367:2.47285:0.578348:1.35805:0.383343:1	0.710072(0.664029:0.466906:0.999281)	-3471.28			
481	ENSMLUP00000003561|ENSMLUG00000003909|ENSMLUT00000003908|protein_coding|NFE2L2|nuclear-ENSMOCP00000024279|ENSMOCG00000020760|ENSMOCT00000028141|protein_coding|Nfe2l2|nuclear	MA	0.12498599999999999	0.386408	0.323456	3.96834e-10	1770	111.337	1658.66		218	37.4652	180.535			0.14143	1.06156:1.06152:0.860866:1.01578:0.377134:1	0.646926(0.571912:0.369712:0.999154)	-2757.02			
482	ENSMLUP00000017652|ENSMLUG00000012754|ENSMLUT00000026580|protein_coding|SPPL3|signal-ENSMOCP00000006010|ENSMOCG00000005567|ENSMOCT00000007264|protein_coding|Sppl3|signal	MA	0.0174408	0.0112845	1.54556	0.888077	1152	99.54299999999999	1052.46		19	1.0956700000000001	17.9043			0.0169089	0.964283:1.03867:0.93839:0.965778:0.501162:1	0.638961(0.502597:0.416883:0.997403)	-1388.8			
483	ENSMLUP00000018661|ENSMLUG00000023528|ENSMLUT00000030569|protein_coding|GPATCH3|G-patch-ENSMOCP00000026625|ENSMOCG00000022375|ENSMOCT00000030508|protein_coding|Gpatch3|G-patch	MA	0.0881312	0.331836	0.265586	1.54152e-12	1548	137.888	1410.11		150	40.3658	109.634			0.109839	2.09481:2.17516:1.67751:1.88485:0.448285:1	0.687299(0.604449:0.459381:0.998066)	-2314.62			
484	ENSMLUP00000005259|ENSMLUG00000005752|ENSMLUT00000005754|protein_coding|SYT1|synaptotagmin-ENSMOCP00000012375|ENSMOCG00000012503|ENSMOCT00000016114|protein_coding|Syt1|synaptotagmin	MA	0.00981189	0.039894099999999995	0.245948	0.00997056	1107	77.9141	1029.09		13	3.05992	9.94008			0.011929200000000001	0.917109:0.860807:0.708763:1.11329:0.01:1	0.607658(0.537838:0.287838:0.997297)	-1273.24			
485	ENSMLUP00000010696|ENSMLUG00000011743|ENSMLUT00000011742|protein_coding|TMEM259|transmembrane-ENSMOCP00000002199|ENSMOCG00000001729|ENSMOCT00000002327|protein_coding|Tmem259|transmembrane	MA	0.0661842	0.0980153	0.675243	0.148605	1497	182.382	1314.62		98	16.7031	81.2969			0.07006219999999999	0.793031:2.18147:0.178211:1.80002:0.508705:1	0.672(0.581:0.437:0.998)	-2083.97			
486	ENSMLUP00000009896|ENSMLUG00000010863|ENSMLUT00000010857|protein_coding|KRT17|keratin-ENSMOCP00000007303|ENSMOCG00000007079|ENSMOCT00000009163|protein_coding|Krt17|keratin	MA	0.037327	0.0447194	0.834693	0.5571649999999999	1287	94.5278	1192.47		47	4.07643	42.9236			0.03787	5.90739:7.23044:4.43662:5.93601:0.298069:1	0.652326(0.552326:0.406977:0.997674)	-1616.6			
487	ENSMLUP00000015010|ENSMLUG00000016472|ENSMLUT00000016474|protein_coding|SYT4|synaptotagmin-ENSMOCP00000007224|ENSMOCG00000006993|ENSMOCT00000009051|protein_coding|Syt4|synaptotagmin	MA	0.0380959	0.126435	0.301307	0.0006867339999999999	1275	87.3151	1187.68		54	10.5914	43.4086			0.04414559999999999	2.28779:2.26906:1.99495:2.30103:0.521074:1	0.619327(0.495305:0.365023:0.997653)	-1657.3			
488	ENSMLUP00000006029|ENSMLUG00000006595|ENSMLUT00000006603|protein_coding|FOXJ1|forkhead-ENSMOCP00000019549|ENSMOCG00000017508|ENSMOCT00000023362|protein_coding|Foxj1|forkhead	MA	0.0398461	0.103058	0.386637	0.00417035	1263	114.574	1148.43		54	11.0759	42.9241			0.0455804	1.12244:2.93392:1.49031:1.73894:0.352176:1	0.718009(0.640995:0.515403:0.99763)	-1650.41			
489	ENSMLUP00000010375|ENSMLUG00000011386|ENSMLUT00000011385|protein_coding|PINK1|PTEN-ENSMOCP00000022630|ENSMOCG00000019611|ENSMOCT00000026476|protein_coding|Pink1|PTEN	MA	0.115532	0.35945900000000003	0.321404	1.35622e-13	1737	178.003	1559.0		215	56.3575	158.643			0.140529	1.44256:1.96672:0.991235:1.18071:0.390529:1	0.701437(0.616379:0.489655:0.998276)	-2742.86			
490	ENSMLUP00000008557|ENSMLUG00000009387|ENSMLUT00000009389|protein_coding|MKKS|McKusick-Kaufman-ENSMOCP00000022021|ENSMOCG00000019189|ENSMOCT00000025860|protein_coding|Mkks|McKusick-Kaufman	MA	0.129548	0.155053	0.835506	0.36428699999999997	1704	158.018	1545.98		200	21.8002	178.2			0.131913	1.39518:2.45838:0.52413:1.65441:0.277529:1	0.656415(0.544815:0.426186:0.998243)	-2625.56			
491	ENSMLUP00000010484|ENSMLUG00000011482|ENSMLUT00000011507|protein_coding|LCP2|lymphocyte-ENSMOCP00000012819|ENSMOCG00000012783|ENSMOCT00000016562|protein_coding|Lcp2|lymphocyte	MA	0.0941432	0.238073	0.395438	3.2383000000000005e-05	1590	115.485	1474.52		150	24.7976	125.20200000000001			0.10459700000000001	2.10296:1.41395:0.79115:1.5059:0.405799:1	0.666353(0.556497:0.444444:0.998117)	-2344.54			
492	ENSMLUP00000002512|ENSMLUG00000002756|ENSMLUT00000002762|protein_coding|COLQ|collagen-ENSMOCP00000024622|ENSMOCG00000020980|ENSMOCT00000028485|protein_coding|Colq|collagen	MA	0.05021780000000001	0.257188	0.195257	6.77508e-11	1356	108.16	1247.84		82	25.21	56.79			0.0667265	1.60638:2.07217:1.30558:1.26366:0.664044:1	0.727373(0.630243:0.554084:0.997792)	-1865.97			
493	ENSMLUP00000014191|ENSMLUG00000015572|ENSMLUT00000015581|protein_coding|SLC25A23|solute-ENSMOCP00000015527|ENSMOCG00000014701|ENSMOCT00000019299|protein_coding|Slc25a23|solute	MA	0.06845180000000001	0.08491699999999999	0.8061020000000001	0.456863	1389	131.024	1257.98		91	10.4125	80.5875			0.0700049	0.71276:0.737975:0.555491:0.731518:0.155726:1	0.66523(0.580819:0.415948:0.998922)	-1942.82			
494	ENSMLUP00000015540|ENSMLUG00000017042|ENSMLUT00000017045|protein_coding||sedoheptulokinase-ENSMOCP00000019090|ENSMOCG00000017181|ENSMOCT00000022897|protein_coding|Shpk|sedoheptulokinase	MA	0.07918810000000001	0.113352	0.6986020000000001	0.121457	1428	166.787	1261.21		110	17.5084	92.4916			0.0831784	0.990041:2.09911:0.467762:1.41084:0.174304:1	0.699161(0.620545:0.479036:0.997904)	-2043.45			
495	ENSMLUP00000009712|ENSMLUG00000010646|ENSMLUT00000010654|protein_coding|GPC3|glypican-ENSMOCP00000022349|ENSMOCG00000019423|ENSMOCT00000026193|protein_coding|Gpc3|glypican	MA	0.0176229	0.0413301	0.42639499999999997	0.13131500000000002	1122	75.8713	1046.13		21	3.05267	17.9473			0.019226	1.78734:3.04264:1.95416:2.55438:0.212649:1	0.60205(0.493316:0.312834:1)	-1346.12			
496	ENSMLUP00000005458|ENSMLUG00000005967|ENSMLUT00000005973|protein_coding|MAPK14|mitogen-activated-ENSMOCP00000003964|ENSMOCG00000003170|ENSMOCT00000004271|protein_coding|Mapk14|mitogen-activated	MA	0.00564063	0.0404116	0.13957999999999998	0.0070331000000000005	1080	58.7086	1021.29		8	2.33364	5.66636			0.00753077	0.488395:1.39872:0.73274:0.694984:0.298982:1	0.630656(0.554017:0.34072:0.99723)	-1241.91			
497	ENSMLUP00000006819|ENSMLUG00000007465|ENSMLUT00000007470|protein_coding|C8B|complement-ENSMOCP00000001532|ENSMOCG00000001170|ENSMOCT00000001592|protein_coding|C8b|complement	MA	0.155374	0.49948100000000006	0.311071	3.9391199999999995e-14	1764	120.914	1643.09		264	50.5059	213.49400000000003			0.17896099999999998	1.42328:1.58211:1.09093:1.44423:0.340205:1	0.646859(0.496604:0.445671:0.998302)	-2874.73			
498	ENSMLUP00000012676|ENSMLUG00000013930|ENSMLUT00000013932|protein_coding|SPRED1|sprouty-ENSMOCP00000026897|ENSMOCG00000022559|ENSMOCT00000030789|protein_coding|Spred1|sprouty	MA	0.06465850000000001	0.233488	0.276924	5.55683e-06	1326	85.2782	1240.72		90	17.8962	72.1038			0.0755163	0.834857:0.576482:0.49845:0.643576:0.395041:1	0.638826(0.496614:0.422122:0.997743)	-1862.14			
499	ENSMLUP00000008872|ENSMLUG00000009724|ENSMLUT00000009732|protein_coding|FLVCR1|feline-ENSMOCP00000013427|ENSMOCG00000013229|ENSMOCT00000017176|protein_coding|Flvcr1|feline	MA	0.118998	0.21486599999999997	0.553826	0.00175385	1635	165.40900000000002	1469.59		187	31.5851	155.415			0.128697	1.0968:3.2823:0.685255:1.86355:0.402256:1	0.664225(0.558608:0.435897:0.998168)	-2504.84			
500	ENSMLUP00000010469|ENSMLUG00000011503|ENSMLUT00000011492|protein_coding|IHH|Indian-ENSMOCP00000002960|ENSMOCG00000002358|ENSMOCT00000003160|protein_coding|Ihh|Indian	MA	0.0245165	0.0395861	0.61932	0.142335	1188	105.73899999999999	1082.26		30	4.08784	25.9122			0.025857799999999997	1.47575:2.17055:0.954491:1.08462:0.12605:1	0.697391(0.616162:0.47601:1)	-1488.68			
501	ENSMLUP00000009109|ENSMLUG00000009997|ENSMLUT00000009991|protein_coding|MDM2|MDM2-ENSMOCP00000008118|ENSMOCG00000008043|ENSMOCT00000010367|protein_coding|Mdm2|MDM2	MA	0.0745026	0.546666	0.136285	1.02275e-21	1452	82.4172	1369.58		122	37.3689	84.6311			0.101303	1.35771:1.00065:0.623952:0.907647:0.259588:1	0.637113(0.507216:0.406186:0.997938)	-2076.98			
502	ENSMLUP00000011525|ENSMLUG00000012662|ENSMLUT00000012665|protein_coding|H2AFY|core-ENSMOCP00000002811|ENSMOCG00000002242|ENSMOCT00000002997|protein_coding|H2afy|core	MA	0.00681781	0.011413799999999998	0.597329	0.328201	1116	99.1284	1016.87		8	1.12242	6.87758			0.00722605	8.01904:19.8857:16.6722:19.1221:0.01:1	0.64924(0.533512:0.41689:0.997319)	-1258.57			
503	ENSMLUP00000014530|ENSMLUG00000015946|ENSMLUT00000015951|protein_coding|SAV1|salvador-ENSMOCP00000014754|ENSMOCG00000014156|ENSMOCT00000018515|protein_coding|Sav1|salvador	MA	0.021534099999999997	0.11773299999999999	0.182907	0.00011716600000000001	1152	78.3962	1073.6		31	8.84493	22.1551			0.0280807	3.50987:4.10137:3.94465:3.94976:1.20766:1	0.649784(0.523377:0.427273:0.998701)	-1446.82			
504	ENSMLUP00000015260|ENSMLUG00000016737|ENSMLUT00000016746|protein_coding|SPPL2A|signal-ENSMOCP00000004680|ENSMOCG00000003985|ENSMOCT00000005291|protein_coding|Sppl2a|signal	MA	0.109474	0.15801800000000002	0.692796	0.0790396	1503	141.921	1361.08		154	20.146	133.85399999999998			0.11405799999999999	0.915839:1.39942:0.615176:1.3132:0.270468:1	0.62342(0.481038:0.389222:1)	-2256.49			
505	ENSMLUP00000010123|ENSMLUG00000011110|ENSMLUT00000011106|protein_coding|SERPINC1|serpin-ENSMOCP00000022611|ENSMOCG00000019599|ENSMOCT00000026457|protein_coding|Serpinc1|serpin	MA	0.0771421	0.0991952	0.77768	0.43741599999999997	1389	107.01700000000001	1281.98		102	9.88757	92.1124			0.07884119999999999	1.0235:1.01769:0.793401:1.12388:0.156126:1	0.627874(0.508621:0.376078:0.998922)	-1959.95			
506	ENSMLUP00000001758|ENSMLUG00000001930|ENSMLUT00000001931|protein_coding|GRN|granulin-ENSMOCP00000020804|ENSMOCG00000018374|ENSMOCT00000024629|protein_coding|Grn|granulin	MA	0.16251500000000002	0.846958	0.19188	6.138489999999999e-40	1776	130.349	1645.65		289	84.4419	204.558			0.21274899999999997	1.11114:1.16875:0.887483:1.00586:0.286216:1	0.70208(0.526981:0.580944:0.998314)	-2996.22			
507	ENSMLUP00000004716|ENSMLUG00000005167|ENSMLUT00000005169|protein_coding|EXOSC9|exosome-ENSMOCP00000007405|ENSMOCG00000007209|ENSMOCT00000009318|protein_coding|Exosc9|exosome	MA	0.05210369999999999	0.103806	0.5019319999999999	0.0424411	1314	112.20100000000001	1201.8		70	10.9782	59.0218			0.05651849999999999	2.63322:2.70466:2.01792:2.61127:0.140632:1	0.649203(0.558087:0.3918:0.997722)	-1735.87			
508	ENSMLUP00000012199|ENSMLUG00000013406|ENSMLUT00000013410|protein_coding|TGFB3|transforming-ENSMOCP00000004629|ENSMOCG00000003916|ENSMOCT00000005208|protein_coding|Tgfb3|transforming	MA	0.0417612	0.09575850000000001	0.43611000000000005	0.0307296	1224	82.7655	1141.23		53	7.55695	45.4431			0.045412400000000006	0.501152:0.474517:0.396928:0.527128:0.215003:1	0.633659(0.515892:0.387531:0.997555)	-1612.24			
509	ENSMLUP00000014079|ENSMLUG00000015448|ENSMLUT00000015450|protein_coding||WD-ENSMOCP00000026585|ENSMOCG00000022344|ENSMOCT00000030465|protein_coding|Wdfy1|WD	MA	0.0196503	0.141438	0.138932	2.61592e-06	1095	68.707	1026.29		28	9.10492	18.8951			0.027292	3.03987:3.3747:2.13523:2.39:0.01:1	0.637067(0.467213:0.446721:0.997268)	-1358.33			
510	ENSMLUP00000005762|ENSMLUG00000006313|ENSMLUT00000006310|protein_coding|SPHK2|sphingosine-ENSMOCP00000017016|ENSMOCG00000015744|ENSMOCT00000020801|protein_coding|Sphk2|sphingosine	MA	0.142024	0.262779	0.54047	5.48638e-05	1827	216.75799999999998	1610.24		250	49.8502	200.15			0.156351	0.847329:1.59974:0.558444:1.10306:0.514978:1	0.73306(0.65:0.55:0.99918)	-2921.11			
511	ENSMLUP00000013647|ENSMLUG00000014986|ENSMLUT00000014988|protein_coding|STK11|serine/threonine-ENSMOCP00000015463|ENSMOCG00000014651|ENSMOCT00000019235|protein_coding|Stk11|serine/threonine	MA	0.055197800000000005	0.0738074	0.747863	0.342265	1308	95.4881	1212.51		70	6.66896	63.331			0.0565564	0.963655:1.54538:1.13859:1.3924:0.486333:1	0.643021(0.548055:0.383295:0.997712)	-1771.03			
512	ENSMLUP00000020374|ENSMLUG00000024862|ENSMLUT00000025388|protein_coding|RTN4RL1|reticulon-ENSMOCP00000025465|ENSMOCG00000021572|ENSMOCT00000029335|protein_coding|Rtn4rl1|reticulon	MA	0.05966080000000001	0.214942	0.277566	1.3969899999999999e-06	1314	104.383	1209.62		88	20.8704	67.1296			0.0719962	0.579995:1.69791:0.292775:0.868392:0.467156:1	0.672741(0.578588:0.441913:0.997722)	-1844.56			
513	ENSMLUP00000012471|ENSMLUG00000013697|ENSMLUT00000013701|protein_coding|CADM4|cell-ENSMOCP00000018468|ENSMOCG00000016755|ENSMOCT00000022272|protein_coding|Cadm4|cell	MA	0.029367200000000003	0.0435245	0.674729	0.48618900000000004	1149	94.6843	1054.32		34	3.99382	30.0062			0.0305339	0.931792:1.08726:0.827999:0.856015:1.02594:1	0.680556(0.608073:0.436198:0.997396)	-1450.75			
514	ENSMLUP00000000884|ENSMLUG00000000976|ENSMLUT00000000969|protein_coding|FIGNL1|fidgetin-ENSMOCP00000010609|ENSMOCG00000010841|ENSMOCT00000013916|protein_coding|Fignl1|fidgetin	MA	0.178241	0.31299	0.5694779999999999	0.000316629	1989	162.8	1826.2		317	42.907	274.093			0.18927	1.31447:1.35971:1.03892:1.26996:0.260774:1	0.670934(0.535392:0.478916:0.998494)	-3272.53			
515	ENSMLUP00000013978|ENSMLUG00000015342|ENSMLUT00000015341|protein_coding|WNT2|Wnt-ENSMOCP00000027262|ENSMOCG00000022808|ENSMOCT00000031165|protein_coding|Wnt2|Wnt	MA	0.019106900000000003	0.06815779999999999	0.280334	0.0170448	1080	74.3187	1005.68		23	4.79819	18.2018			0.022482299999999997	0.431039:4.89599:2.58735:3.19926:0.923662:1	0.655125(0.466759:0.501385:0.99723)	-1316.16			
