	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
440	ENSMLUP00000015120|ENSMLUG00000016587|ENSMLUT00000016594|protein_coding|CHEK2|checkpoint-ENSMUGP00000001462|ENSMUGG00000001382|ENSMUGT00000001753|protein_coding|Chek2|checkpoint	MA	0.102087	0.246544	0.41407299999999997	2.9900500000000003e-05	1626	114.465	1511.54		164	25.3559	138.644			0.112257	1.16601:1.21233:0.970821:1.31097:0.451792:1	0.638069(0.510148:0.404059:1)	-2447.97			
441	ENSMLUP00000017158|ENSMLUG00000029037|ENSMLUT00000025312|protein_coding|FOXO4|forkhead-ENSMUGP00000028573|ENSMUGG00000023689|ENSMUGT00000032703|protein_coding|Foxo4|forkhead	MA	0.0808442	0.1211	0.6675810000000001	0.0819348	1518	154.533	1363.47		120	17.4161	102.584			0.0849423	1.02978:1.50873:0.522474:1.30659:0.165741:1	0.704545(0.583992:0.529644:1)	-2149.79			
442	ENSMLUP00000003858|ENSMLUG00000004237|ENSMLUT00000004237|protein_coding|TRIP13|thyroid-ENSMUGP00000019671|ENSMUGG00000016637|ENSMUGT00000022624|protein_coding|Trip13|thyroid	MA	0.0386743	0.0321783	1.2018799999999998	0.787455	1290	116.973	1173.03		47	3.6008	43.3992			0.0380853	7.66588:22.3339:8.40183:16.785:0.690304:1	0.631477(0.546404:0.349188:0.99884)	-1636.59			
443	ENSMLUP00000009789|ENSMLUG00000010740|ENSMLUT00000010738|protein_coding|TRIM25|tripartite-ENSMUGP00000013617|ENSMUGG00000011823|ENSMUGT00000015805|protein_coding|Trim25|tripartite	MA	0.157728	0.376731	0.418675	4.21969e-08	1893	139.766	1753.23		282	45.1065	236.894			0.173897	1.10511:1.13688:0.918533:1.06811:0.334483:1	0.65346(0.545959:0.414422:1)	-3105.36			
444	ENSMLUP00000015077|ENSMLUG00000016544|ENSMLUT00000016545|protein_coding|SUV39H1|suppressor-ENSMUGP00000012570|ENSMUGG00000010912|ENSMUGT00000014616|protein_coding|Suv39h1|suppressor	MA	0.0419438	0.10401700000000001	0.403242	0.0253594	1239	75.6459	1163.35		54	7.4985100000000005	46.5015			0.0457336	1.11155:1.36892:1.10079:1.12889:0.69485:1	0.63519(0.506053:0.399516:1)	-1636.95			
445	ENSMLUP00000010291|ENSMLUG00000011293|ENSMLUT00000011296|protein_coding|UNC5CL|unc-5-ENSMUGP00000021460|ENSMUGG00000018063|ENSMUGT00000024650|protein_coding|Unc5cl|unc-5	MA	0.09619810000000001	0.181577	0.529791	0.00246082	1533	160.47	1372.53		146	26.3948	119.605			0.10513499999999999	0.979117:1.06047:0.779709:1.04661:0.302752:1	0.682322(0.593933:0.453033:1)	-2310.66			
446	ENSMLUP00000016231|ENSMLUG00000017791|ENSMLUT00000017795|protein_coding|PGK1|phosphoglycerate-ENSMUGP00000001329|ENSMUGG00000001240|ENSMUGT00000001583|protein_coding|Pgk1|phosphoglycerate	MA	0.014202600000000001	0.055946800000000005	0.253859	0.00205831	1185	111.406	1073.59		21	6.09333	14.9067			0.0181271	3.72354:6.10273:5.35742:5.64513:0.596625:1	0.635891(0.555156:0.378897:0.973621)	-1398.0			
447	ENSMLUP00000003462|ENSMLUG00000003795|ENSMLUT00000003797|protein_coding|PMS2|PMS1-ENSMUGP00000000168|ENSMUGG00000000060|ENSMUGT00000000225|protein_coding|Pms2|PMS1	MA	0.188774	0.614128	0.30738499999999996	1.28484e-22	2268	158.09	2109.91		406	79.5699	326.43			0.218423	1.73383:1.69057:1.36461:1.63599:0.501166:1	0.645282(0.533069:0.402778:1)	-3836.58			
448	ENSMLUP00000005105|ENSMLUG00000005582|ENSMLUT00000005589|protein_coding|OPTN|optineurin-ENSMUGP00000018271|ENSMUGG00000015449|ENSMUGT00000021027|protein_coding|Optn|optineurin	MA	0.10687	0.290498	0.367886	4.8988099999999994e-06	1716	95.512	1620.49		178	24.5799	153.42			0.11709100000000001	2.13414:1.8912:1.48786:1.82314:0.867505:1	0.636655(0.588287:0.321678:1)	-2538.0			
449	ENSMLUP00000001413|ENSMLUG00000001544|ENSMLUT00000001538|protein_coding|NCK1|NCK-ENSMUGP00000013641|ENSMUGG00000011838|ENSMUGT00000015833|protein_coding|Nck1|NCK	MA	0.00804911	0.0637725	0.126216	0.000938915	1131	74.7995	1056.2		13	4.67252	8.32748			0.011734399999999999	4.79457:2.7981:3.36031:3.41717:0.544226:1	0.626437(0.525199:0.354111:1)	-1313.23			
450	ENSMLUP00000010696|ENSMLUG00000011743|ENSMLUT00000011742|protein_coding|TMEM259|transmembrane-ENSMUGP00000025224|ENSMUGG00000021056|ENSMUGT00000028926|protein_coding|Tmem259|transmembrane	MA	0.0749048	0.0845863	0.8855430000000001	0.552085	1545	196.334	1348.67		110	15.5301	94.4699			0.07613510000000001	1.77074:2.57852:0.840575:2.40169:0.087351:1	0.682817(0.594961:0.454457:0.999031)	-2170.86			
451	ENSMLUP00000009987|ENSMLUG00000010949|ENSMLUT00000010960|protein_coding|MUS81|MUS81-ENSMUGP00000001476|ENSMUGG00000001380|ENSMUGT00000001770|protein_coding|Mus81|MUS81	MA	0.11073800000000002	0.20736999999999997	0.534013	0.00095205	1650	170.105	1479.89		178	31.5276	146.472			0.1207	0.653076:1.42467:0.192544:0.884432:0.262868:1	0.700303(0.615455:0.485455:1)	-2508.12			
452	ENSMLUP00000008036|ENSMLUG00000008805|ENSMLUT00000008818|protein_coding|NBN|nibrin-ENSMUGP00000001493|ENSMUGG00000001414|ENSMUGT00000001792|protein_coding|Nbn|nibrin	MA	0.184928	0.547592	0.33771100000000004	6.7600800000000005e-18	2238	158.345	2079.65		387	71.2001	315.8			0.210588	1.3187:1.36208:1.03871:1.28354:0.313164:1	0.647256(0.529451:0.412985:0.999331)	-3728.69			
453	ENSMLUP00000005198|ENSMLUG00000005686|ENSMLUT00000005690|protein_coding|NDRG1|N-myc-ENSMUGP00000015077|ENSMUGG00000013004|ENSMUGT00000017485|protein_coding|Ndrg1|N-myc	MA	0.022313	0.0220757	1.01075	0.665339	1182	103.98200000000001	1078.02		26	2.26504	23.735			0.022292199999999998	1.92121:2.33488:1.50364:2.17556:0.01:1	0.663706(0.557107:0.43401:1)	-1438.31			
454	ENSMLUP00000002921|ENSMLUG00000003210|ENSMLUT00000003210|protein_coding|PTGIS|prostaglandin-ENSMUGP00000005644|ENSMUGG00000005205|ENSMUGT00000006704|protein_coding|Ptgis|prostaglandin	MA	0.07720110000000001	0.065325	1.1818	0.620692	1428	157.832	1270.17		101	9.6093	91.3907			0.0758885	1.15649:1.65605:0.800673:1.67131:0.298056:1	0.661765(0.590336:0.394958:1)	-2025.11			
455	ENSMLUP00000010375|ENSMLUG00000011386|ENSMLUT00000011385|protein_coding|PINK1|PTEN-ENSMUGP00000029221|ENSMUGG00000024230|ENSMUGT00000033453|protein_coding|Pink1|PTEN	MA	0.10979000000000001	0.28472600000000003	0.38559899999999997	1.58442e-08	1731	179.643	1551.36		198	45.7282	152.27200000000002			0.127945	0.992373:1.41912:0.821087:0.930596:0.374528:1	0.702484(0.62305:0.484402:1)	-2703.47			
456	ENSMLUP00000014150|ENSMLUG00000015525|ENSMLUT00000015532|protein_coding|SPIRE2|spire-ENSMUGP00000012532|ENSMUGG00000010867|ENSMUGT00000014576|protein_coding|Spire2|spire	MA	0.10917400000000001	0.209356	0.521475	0.0008857180000000001	1623	157.185	1465.81		172	29.3367	142.66299999999998			0.118876	0.524211:0.861176:0.285733:0.774493:0.476397:1	0.673444(0.55915:0.461183:1)	-2488.09			
457	ENSMLUP00000008880|ENSMLUG00000009754|ENSMLUT00000009740|protein_coding|WNT2B|Wnt-ENSMUGP00000018951|ENSMUGG00000016077|ENSMUGT00000021823|protein_coding|Wnt2b|Wnt	MA	0.0423713	0.08150189999999999	0.519881	0.0530947	1167	121.025	1045.97		51	9.28432	41.7157			0.0464294	1.0425:1.45973:0.937719:1.70729:0.487932:1	0.685518(0.508997:0.547558:1)	-1539.38			
458	ENSMLUP00000013434|ENSMLUG00000014754|ENSMLUT00000014764|protein_coding|AATF|apoptosis-ENSMUGP00000007284|ENSMUGG00000006654|ENSMUGT00000008641|protein_coding|Aatf|apoptosis	MA	0.054378499999999996	0.112372	0.48391300000000004	0.0244375	1431	105.475	1325.52		79	11.155999999999999	67.844			0.058653	1.60604:2.09184:1.43765:2.1306:0.662619:1	0.656534(0.600629:0.368973:1)	-1897.88			
459	ENSMLUP00000010740|ENSMLUG00000011790|ENSMLUT00000011788|protein_coding|MAP2K1|mitogen-activated-ENSMUGP00000027786|ENSMUGG00000023085|ENSMUGT00000031817|protein_coding|Map2k1|mitogen-activated	MA	0.0395929	0.0659466	0.600379	0.166417	1179	100.544	1078.46		47	6.3173699999999995	40.6826			0.0418404	0.334295:0.850228:0.289243:0.778272:0.205825:1	0.651824(0.56743:0.388041:1)	-1524.01			
460	ENSMLUP00000008416|ENSMLUG00000009246|ENSMLUT00000009234|protein_coding|ZDHHC16|zinc-ENSMUGP00000008767|ENSMUGG00000007894|ENSMUGT00000010327|protein_coding|Zdhhc16|zinc	MA	0.0171982	0.06609889999999999	0.260189	0.007922199999999999	1131	67.8159	1063.18		22	4.33146	17.6685			0.0201303	0.0364799:4.05836:1.08215:1.39111:1.06323:1	0.642352(0.48939:0.437666:1)	-1390.29			
461	ENSMLUP00000017907|ENSMLUG00000025361|ENSMLUT00000024680|protein_coding|PIF1|PIF1-ENSMUGP00000008810|ENSMUGG00000007897|ENSMUGT00000010375|protein_coding|Pif1|PIF1	MA	0.059830999999999995	0.16033	0.373173	0.000804043	1368	105.34899999999999	1262.65		86	15.7145	70.2855			0.06757039999999999	0.355849:1.24323:0.209495:0.363115:0.0572432:1	0.693713(0.620614:0.460526:1)	-1890.58			
462	ENSMLUP00000007884|ENSMLUG00000008650|ENSMLUT00000008650|protein_coding|PIAS4|protein-ENSMUGP00000015909|ENSMUGG00000013611|ENSMUGT00000018425|protein_coding|Pias4|protein	MA	0.0816573	0.10618	0.769043	0.319666	1467	140.937	1326.06		114	13.8419	100.15799999999999			0.0840133	0.834655:0.663604:0.529643:0.848581:0.24138:1	0.672461(0.5818:0.435583:1)	-2116.53			
463	ENSMLUP00000005458|ENSMLUG00000005967|ENSMLUT00000005973|protein_coding|MAPK14|mitogen-activated-ENSMUGP00000028386|ENSMUGG00000023518|ENSMUGT00000032491|protein_coding|Mapk14|mitogen-activated	MA	0.00564063	0.0404116	0.13957999999999998	0.0070331000000000005	1080	58.7086	1021.29		8	2.33364	5.66636			0.00753077	0.488395:1.39872:0.73274:0.694984:0.298982:1	0.632407(0.555556:0.341667:1)	-1241.91			
464	ENSMLUP00000012676|ENSMLUG00000013930|ENSMLUT00000013932|protein_coding|SPRED1|sprouty-ENSMUGP00000023552|ENSMUGG00000019723|ENSMUGT00000027006|protein_coding|Spred1|sprouty	MA	0.0585476	0.240062	0.243885	1.0028900000000001e-06	1320	82.544	1237.46		83	17.8257	65.1743			0.06989830000000001	0.900317:0.73606:0.602527:0.720675:0.394029:1	0.640909(0.498864:0.423864:1)	-1826.73			
465	ENSMLUP00000009461|ENSMLUG00000010396|ENSMLUT00000010380|protein_coding|FEN1|flap-ENSMUGP00000017499|ENSMUGG00000014890|ENSMUGT00000020174|protein_coding|Fen1|flap	MA	0.0186938	0.0199045	0.939176	0.598247	1140	96.2791	1043.72		21	1.87815	19.1218			0.018796	0.510434:0.522597:0.384247:0.683574:0.01:1	0.649123(0.569737:0.377632:1)	-1364.55			
466	ENSMLUP00000009870|ENSMLUG00000010838|ENSMLUT00000010828|protein_coding|TBL2|transducin-ENSMUGP00000028978|ENSMUGG00000023991|ENSMUGT00000033162|protein_coding|Tbl2|transducin	MA	0.0656343	0.104025	0.630945	0.151644	1329	110.014	1218.99		86	10.762	75.238			0.0688123	1.77168:2.31869:1.50217:2.15757:0.544793:1	0.653123(0.524831:0.434537:1)	-1850.32			
467	ENSMLUP00000006431|ENSMLUG00000007027|ENSMLUT00000007037|protein_coding|PDK4|pyruvate-ENSMUGP00000014310|ENSMUGG00000012377|ENSMUGT00000016595|protein_coding|Pdk4|pyruvate	MA	0.0407791	0.154034	0.264741	4.15496e-05	1233	81.6956	1151.3		57	12.0485	44.9515			0.048283	1.67249:1.87377:1.50471:1.55563:0.543086:1	0.628954(0.518248:0.368613:1)	-1633.78			
468	ENSMLUP00000020374|ENSMLUG00000024862|ENSMLUT00000025388|protein_coding|RTN4RL1|reticulon-ENSMUGP00000027798|ENSMUGG00000023102|ENSMUGT00000031833|protein_coding|Rtn4rl1|reticulon	MA	0.052002	0.199244	0.260997	3.3190399999999995e-07	1311	107.395	1203.6		79	20.1271	58.8729			0.06406390000000001	1.00084:1.67655:0.68359:1.03937:0.431651:1	0.676583(0.578947:0.450801:1)	-1815.89			
469	ENSMLUP00000000777|ENSMLUG00000000854|ENSMLUT00000000849|protein_coding|YAP1|Yes-ENSMUGP00000009514|ENSMUGG00000008467|ENSMUGT00000011164|protein_coding|Yap1|Yes	MA	0.0312764	0.00804161	3.88931	0.160306	1191	139.047	1051.95		34	1.11752	32.8825			0.028563799999999997	0.122665:0.838977:0.127478:1.28137:0.01:1	0.685558(0.581864:0.474811:1)	-1467.26			
470	ENSMLUP00000000884|ENSMLUG00000000976|ENSMLUT00000000969|protein_coding|FIGNL1|fidgetin-ENSMUGP00000021038|ENSMUGG00000017717|ENSMUGT00000024169|protein_coding|Fignl1|fidgetin	MA	0.172254	0.174545	0.9868790000000001	0.9102100000000001	1944	170.50799999999998	1773.49		289	25.6552	263.345			0.172455	0.96142:1.15201:0.661873:1.14469:0.198251:1	0.669753(0.535494:0.473765:1)	-3149.42			
471	ENSMLUP00000014191|ENSMLUG00000015572|ENSMLUT00000015581|protein_coding|SLC25A23|solute-ENSMUGP00000007062|ENSMUGG00000006492|ENSMUGT00000008395|protein_coding|Slc25a23|solute	MA	0.0736064	0.104653	0.70334	0.154593	1389	134.131	1254.87		99	13.0605	85.9395			0.07660449999999999	0.824594:0.837156:0.635486:0.851718:0.177459:1	0.665947(0.584233:0.413607:1)	-1968.77			
472	ENSMLUP00000006530|ENSMLUG00000007158|ENSMLUT00000007157|protein_coding|STK25|serine/threonine-ENSMUGP00000013296|ENSMUGG00000011526|ENSMUGT00000015443|protein_coding|Stk25|serine/threonine	MA	0.0196645	0.0815085	0.24125700000000003	0.00370681	1152	70.6119	1081.39		26	5.53811	20.4619			0.023455200000000002	1.32648:1.61921:0.908791:0.980711:0.146861:1	0.623102(0.533573:0.3753:0.960432)	-1407.71			
473	ENSMLUP00000002065|ENSMLUG00000002261|ENSMLUT00000002269|protein_coding|KIN|Kin17-ENSMUGP00000002256|ENSMUGG00000002119|ENSMUGT00000002719|protein_coding|Kin|Kin17	MA	0.0288724	0.0735427	0.39259299999999997	0.030379900000000005	1170	60.3737	1109.63		35	4.260190000000001	30.7398			0.0311774	1.46674:2.53084:1.36319:1.94477:0.135132:1	0.616667(0.488462:0.361538:1)	-1440.49			
474	ENSMLUP00000013754|ENSMLUG00000015100|ENSMLUT00000015101|protein_coding|CASP2|caspase-ENSMUGP00000025773|ENSMUGG00000021512|ENSMUGT00000029568|protein_coding|Casp2|caspase	MA	0.0675841	0.128024	0.5279010000000001	0.0409366	1356	107.359	1248.64		91	12.7456	78.2544			0.0723694	0.5043:1.82658:0.533375:0.98895:0.194414:1	0.664454(0.60177:0.391593:1)	-1899.51			
475	ENSMLUP00000011798|ENSMLUG00000012969|ENSMLUT00000012969|protein_coding|KLF10|Kruppel-ENSMUGP00000002408|ENSMUGG00000002260|ENSMUGT00000002903|protein_coding|Klf10|Kruppel	MA	0.0907521	0.150336	0.6036630000000001	0.0420118	1437	121.816	1315.18		125	16.628	108.37200000000001			0.095803	1.01327:2.31103:0.419567:1.39786:0.205136:1	0.682324(0.531315:0.515658:1)	-2085.2			
476	ENSMLUP00000013647|ENSMLUG00000014986|ENSMLUT00000014988|protein_coding|STK11|serine/threonine-ENSMUGP00000024835|ENSMUGG00000020718|ENSMUGT00000028471|protein_coding|Stk11|serine/threonine	MA	0.0506988	0.0741425	0.683802	0.317684	1308	95.65700000000001	1212.34		65	6.72432	58.2757			0.0524133	1.16386:1.42827:1.05019:1.2823:0.36483:1	0.64526(0.550459:0.385321:1)	-1751.41			
477	ENSMLUP00000004740|ENSMLUG00000005179|ENSMLUT00000005196|protein_coding|WDR45B|WD-ENSMUGP00000022600|ENSMUGG00000018935|ENSMUGT00000025927|protein_coding|Wdr45b|WD	MA	0.00285611	0.054339599999999995	0.05256040000000001	0.000606319	1032	42.3049	989.695		5	2.24254	2.75746			0.00496658	3.89567:27.6192:7.25963:7.31883:0.01:1	0.635659(0.515988:0.390988:1)	-1176.02			
478	ENSMLUP00000020666|ENSMLUG00000027930|ENSMLUT00000025315|protein_coding|MAN1B1|mannosidase-ENSMUGP00000007314|ENSMUGG00000006698|ENSMUGT00000008669|protein_coding|Man1b1|mannosidase	MA	0.109446	0.10314200000000001	1.06112	0.879609	1473	134.94899999999998	1338.05		146	12.6723	133.328			0.10886900000000001	0.843312:1.02466:0.579148:1.13861:0.148938:1	0.653768(0.559063:0.40224:1)	-2221.11			
479	ENSMLUP00000018035|ENSMLUG00000007456|ENSMLUT00000007445|protein_coding|SHLD2|shieldin-ENSMUGP00000015962|ENSMUGG00000013707|ENSMUGT00000018489|protein_coding|Shld2|shieldin	MA	0.246128	0.572156	0.430176	6.84903e-14	2589	177.00400000000002	2412.0		555	80.8814	474.119			0.268418	2.43795:2.54618:1.94932:2.2801:0.803293:1	0.631904(0.525492:0.37022:1)	-4596.71			
480	ENSMLUP00000008068|ENSMLUG00000008843|ENSMLUT00000008855|protein_coding|BAG3|BCL2-ENSMUGP00000015631|ENSMUGG00000013445|ENSMUGT00000018111|protein_coding|Bag3|BCL2	MA	0.0830712	0.22243600000000002	0.373461	2.62062e-06	1524	155.965	1368.03		132	30.8715	101.12799999999999			0.0973337	1.96606:1.9548:1.96961:1.97105:1.33423:1	0.733596(0.669291:0.531496:1)	-2184.39			
481	ENSMLUP00000014560|ENSMLUG00000015985|ENSMLUT00000015984|protein_coding|SUV39H2|suppressor-ENSMUGP00000029955|ENSMUGG00000024881|ENSMUGT00000034306|protein_coding|Suv39h2|suppressor	MA	0.0436251	0.128824	0.33864	0.00836012	1227	53.8903	1173.11		55	6.5697600000000005	48.4302			0.0473671	0.751635:1.71007:0.862483:0.91209:0.319415:1	0.620212(0.463325:0.397311:1)	-1611.63			
482	ENSMLUP00000000417|ENSMLUG00000000453|ENSMLUT00000000459|protein_coding|HDAC10|histone-ENSMUGP00000017487|ENSMUGG00000014871|ENSMUGT00000020162|protein_coding|Hdac10|histone	MA	0.162386	0.5566800000000001	0.291705	4.4714799999999995e-21	1917	153.76	1763.24		309	71.1143	237.886			0.194012	1.02049:2.54809:0.566976:0.768763:0.697083:1	0.718571(0.688576:0.467136:1)	-3199.31			
483	ENSMLUP00000005079|ENSMLUG00000005562|ENSMLUT00000005563|protein_coding|PDK1|pyruvate-ENSMUGP00000026985|ENSMUGG00000022476|ENSMUGT00000030923|protein_coding|Pdk1|pyruvate	MA	0.0480187	0.135821	0.353545	0.00388792	1221	76.5736	1144.43		62	9.866489999999999	52.1335			0.0535251	1.24191:1.41166:1.2832:1.28059:1.2161:1	0.635135(0.518428:0.386978:1)	-1647.92			
484	ENSMLUP00000009874|ENSMLUG00000010826|ENSMLUT00000010832|protein_coding|OPRM1|opioid-ENSMUGP00000023544|ENSMUGG00000019669|ENSMUGT00000026997|protein_coding|Oprm1|opioid	MA	0.0463731	0.164259	0.28231799999999996	0.000147343	1194	81.6134	1112.39		62	12.7888	49.2112			0.0544309	1.10217:1.84838:0.736248:1.42194:0.346416:1	0.621441(0.425879:0.438442:1)	-1597.91			
485	ENSMLUP00000011253|ENSMLUG00000012357|ENSMLUT00000012360|protein_coding|CDC37|cell-ENSMUGP00000025104|ENSMUGG00000020973|ENSMUGT00000028796|protein_coding|Cdc37|cell	MA	0.025666500000000002	0.12952	0.198167	0.000291354	1131	63.6015	1067.4		33	7.6287199999999995	25.3713			0.0315067	1.09756:0.726258:0.435961:0.679413:0.109736:1	0.627321(0.571618:0.310345:1)	-1370.76			
486	ENSMLUP00000008791|ENSMLUG00000009606|ENSMLUT00000009647|protein_coding|BRAT1|BRCA1-ENSMUGP00000030597|ENSMUGG00000025425|ENSMUGT00000035035|protein_coding|Brat1|BRCA1	MA	0.220755	0.49904	0.442358	7.52974e-16	2247	281.283	1965.72		456	111.454	344.546			0.255591	1.06506:2.32486:0.367632:1.15446:0.550521:1	0.73231(0.692924:0.504005:1)	-3947.13			
487	ENSMLUP00000016011|ENSMLUG00000017558|ENSMLUT00000017562|protein_coding|STRADB|STE20-ENSMUGP00000018564|ENSMUGG00000015727|ENSMUGT00000021377|protein_coding|Stradb|STE20	MA	0.056852599999999996	0.132614	0.428708	0.00368848	1254	107.95200000000001	1146.05		75	13.5104	61.4896			0.0633746	1.35904:1.34445:1.0183:1.31012:0.127369:1	0.658293(0.538278:0.436603:1)	-1728.84			
488	ENSMLUP00000019326|ENSMLUG00000026414|ENSMLUT00000023471|protein_coding|REC8|REC8-ENSMUGP00000009784|ENSMUGG00000008696|ENSMUGT00000011468|protein_coding|Rec8|REC8	MA	0.116477	0.38011100000000003	0.30642800000000003	6.9451800000000006e-15	1731	176.579	1554.42		216	58.4183	157.582			0.14337	2.33181:3.19741:1.86603:1.99546:0.872358:1	0.691797(0.649047:0.426343:1)	-2717.52			
489	ENSMLUP00000009596|ENSMLUG00000010534|ENSMLUT00000010528|protein_coding|RRAGD|Ras-ENSMUGP00000031858|ENSMUGG00000026474|ENSMUGT00000036475|protein_coding|Rragd|Ras	MA	0.0303008	0.09842089999999999	0.30787	0.00437314	1185	81.2561	1103.74		40	7.7191	32.2809			0.034971800000000004	2.86059:3.30689:2.76864:3.05305:0.491212:1	0.614768(0.524051:0.320253:1)	-1493.12			
490	ENSMLUP00000000754|ENSMLUG00000000821|ENSMLUT00000000824|protein_coding|UBA5|ubiquitin-ENSMUGP00000009494|ENSMUGG00000008473|ENSMUGT00000011139|protein_coding|Uba5|ubiquitin	MA	0.0421772	0.141239	0.298624	9.554520000000001e-05	1212	99.0254	1112.97		57	13.0845	43.9155			0.0502709	0.5099:0.578478:0.427222:0.577449:0.130178:1	0.650165(0.575495:0.375:1)	-1584.16			
491	ENSMLUP00000016038|ENSMLUG00000017589|ENSMLUT00000017591|protein_coding|STOX1|storkhead-ENSMUGP00000019244|ENSMUGG00000016303|ENSMUGT00000022143|protein_coding|Stox1|storkhead	MA	0.24943099999999999	1.1175	0.22320500000000001	9.746989999999998e-70	2631	174.05900000000003	2456.94		601	144.796	456.204			0.30685999999999997	1.74672:1.70868:1.38738:1.56503:0.518641:1	0.660965(0.54333:0.439567:1)	-4726.69			
492	ENSMLUP00000020386|ENSMLUG00000024160|ENSMLUT00000028007|protein_coding||exonuclease-ENSMUGP00000009030|ENSMUGG00000008056|ENSMUGT00000010621|protein_coding|Exo1|exonuclease	MA	0.162162	0.503467	0.32209	5.84773e-15	1995	130.798	1864.2		309	55.2715	253.72799999999998			0.184539	1.51812:1.68781:1.24557:1.48309:0.603398:1	0.656892(0.509774:0.460902:1)	-3251.24			
493	ENSMLUP00000000723|ENSMLUG00000000791|ENSMLUT00000000791|protein_coding|MEIOB|meiosis-ENSMUGP00000030741|ENSMUGG00000025559|ENSMUGT00000035210|protein_coding|Meiob|meiosis	MA	0.0788906	0.42180200000000007	0.187032	3.57194e-14	1410	75.5716	1334.43		125	29.0523	95.9477			0.09726950000000001	1.62249:1.59257:1.22106:1.40224:0.33556:1	0.610638(0.446809:0.385106:1)	-2027.41			
494	ENSMLUP00000013146|ENSMLUG00000014455|ENSMLUT00000014455|protein_coding|RNF169|ring-ENSMUGP00000026499|ENSMUGG00000022071|ENSMUGT00000030372|protein_coding|Rnf169|ring	MA	0.11087000000000001	0.47785299999999997	0.23201599999999997	1.24972e-17	1629	115.65100000000001	1513.35		192	47.5715	144.429			0.136924	2.17471:1.57964:1.20821:1.4136:0.567985:1	0.655924(0.513812:0.453959:1)	-2496.81			
495	ENSMLUP00000003893|ENSMLUG00000004275|ENSMLUT00000004274|protein_coding|RAD51|RAD51-ENSMUGP00000010388|ENSMUGG00000009174|ENSMUGT00000012140|protein_coding|Rad51|RAD51	MA	0.00202295	0.0121152	0.166977	0.028659500000000004	1017	104.575	912.425		3	1.22106	1.7789400000000002			0.0030607	7.56769:12.4107:23.6576:21.3589:18.5251:1	0.664208(0.567847:0.424779:1)	-1135.35			
496	ENSMLUP00000006082|ENSMLUG00000006654|ENSMLUT00000006660|protein_coding|SLC39A5|solute-ENSMUGP00000027608|ENSMUGG00000022930|ENSMUGT00000031607|protein_coding|Slc39a5|solute	MA	0.107501	0.23889899999999997	0.44998599999999994	5.00638e-06	1608	196.97299999999998	1411.03		179	42.3819	136.618			0.123597	0.959496:1.74685:0.299024:0.729554:0.324686:1	0.739739(0.739739:0.479478:1)	-2432.05			
497	ENSMLUP00000015978|ENSMLUG00000017522|ENSMLUT00000017526|protein_coding|ATRIP|ATR-ENSMUGP00000022734|ENSMUGG00000019016|ENSMUGT00000026079|protein_coding|Atrip|ATR	MA	0.192617	0.34205599999999997	0.5631149999999999	1.53187e-05	2043	215.301	1827.7		355	61.4153	293.585			0.20836500000000002	1.63501:1.65193:1.2636:1.53735:0.290763:1	0.690162(0.623348:0.447137:1)	-3465.9			
498	ENSMLUP00000008030|ENSMLUG00000008810|ENSMLUT00000008812|protein_coding|SETD7|SET-ENSMUGP00000008156|ENSMUGG00000007392|ENSMUGT00000009627|protein_coding|Setd7|SET	MA	0.0228208	0.047036699999999994	0.485171	0.15829000000000001	1095	77.2309	1017.77		26	3.5165	22.4835			0.0245288	1.64041:1.02918:0.962004:1.22151:0.261263:1	0.657991(0.583562:0.390411:1)	-1337.15			
499	ENSMLUP00000013755|ENSMLUG00000015099|ENSMLUT00000015102|protein_coding|HIF1AN|hypoxia-ENSMUGP00000016669|ENSMUGG00000014265|ENSMUGT00000019265|protein_coding|Hif1an|hypoxia	MA	0.044910000000000005	0.136124	0.32992	0.00133243	1119	83.1101	1035.89		54	10.5631	43.4369			0.0516846	5.37116:5.56782:4.3923:5.9398:2.05194:1	0.641197(0.544236:0.379357:1)	-1492.33			
500	ENSMLUP00000007914|ENSMLUG00000008679|ENSMLUT00000008683|protein_coding||mitogen-activated-ENSMUGP00000015960|ENSMUGG00000013684|ENSMUGT00000018487|protein_coding|Map2k2|mitogen-activated	MA	0.030245400000000002	0.0784445	0.38556399999999996	0.024271900000000003	1119	100.292	1018.71		37	7.5259	29.4741			0.0345653	2.6531:3.79785:2.73959:3.57343:0.902265:1	0.655049(0.572386:0.392761:1)	-1411.04			
501	ENSMLUP00000019790|ENSMLUG00000029988|ENSMLUT00000030330|protein_coding|TRIM13|tripartite-ENSMUGP00000021514|ENSMUGG00000018107|ENSMUGT00000024711|protein_coding|Trim13|tripartite	MA	0.0491391	0.24720799999999998	0.198777	1.49531e-08	1218	85.1156	1132.88		72	19.7492	52.2508			0.0629805	1.79581:1.78763:1.79192:1.90131:0.789625:1	0.608374(0.491379:0.333744:1)	-1673.16			
