	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
530	ENSMLUP00000009109|ENSMLUG00000009997|ENSMLUT00000009991|protein_coding|MDM2|MDM2-ENSMUGP00000020359|ENSMUGG00000017183|ENSMUGT00000023407|protein_coding|Mdm2|MDM2	MA	0.108805	0.307578	0.353748	3.6523400000000004e-06	1443	88.1112	1354.89		151	23.4487	127.551			0.12094200000000001	1.04381:1.02283:0.843299:1.02171:0.271424:1	0.641079(0.518672:0.406639:0.997925)	-2159.3			
531	ENSMLUP00000015260|ENSMLUG00000016737|ENSMLUT00000016746|protein_coding|SPPL2A|signal-ENSMUGP00000020955|ENSMUGG00000017647|ENSMUGT00000024078|protein_coding|Sppl2a|signal	MA	0.128224	0.276515	0.463713	8.99045e-05	1500	125.36200000000001	1374.64		185	30.4038	154.596			0.14061700000000002	0.823666:1.59036:0.380906:1.06599:0.318603:1	0.623333(0.482:0.388:1)	-2332.96			
532	ENSMLUP00000012921|ENSMLUG00000014204|ENSMLUT00000014206|protein_coding|AKT3|AKT-ENSMUGP00000027010|ENSMUGG00000022463|ENSMUGT00000030951|protein_coding|Akt1|AKT	MA	0.103805	0.08192630000000001	1.26705	0.501273	1383	115.781	1267.22		128	8.609210000000001	119.391			0.10197300000000001	0.381951:1.0019:0.309003:1.32355:0.223126:1	0.622655(0.507576:0.362554:0.997835)	-2021.61			
533	ENSMLUP00000000560|ENSMLUG00000000618|ENSMLUT00000000618|protein_coding|RIPK2|receptor-ENSMUGP00000001580|ENSMUGG00000001478|ENSMUGT00000001902|protein_coding|Ripk2|receptor	MA	0.113577	0.348547	0.325859	1.08938e-08	1434	110.645	1323.36		166	33.8955	132.10399999999998			0.131707	1.74929:1.7386:1.36919:1.72729:0.452544:1	0.644746(0.543841:0.392484:0.997912)	-2210.32			
534	ENSMLUP00000011087|ENSMLUG00000012172|ENSMLUT00000012170|protein_coding|WNT5A|Wnt-ENSMUGP00000000553|ENSMUGG00000000534|ENSMUGT00000000675|protein_coding|Wnt5a|Wnt	MA	0.06723430000000001	0.08500579999999999	0.790938	0.47821199999999997	1143	83.1025	1059.9		73	6.583880000000001	66.4161			0.06852639999999999	0.829221:0.73947:0.574323:0.77024:0.276725:1	0.644415(0.485602:0.450262:0.997382)	-1594.86			
535	ENSMLUP00000004468|ENSMLUG00000004907|ENSMLUT00000004904|protein_coding|TTL|tubulin-ENSMUGP00000026561|ENSMUGG00000022130|ENSMUGT00000030444|protein_coding|Ttl|tubulin	MA	0.0457215	0.043737	1.0453700000000001	0.991798	1128	93.6594	1034.34		49	3.90602	45.093999999999994			0.04555669999999999	1.55595:2.13414:1.34235:2.2732:0.318545:1	0.631742(0.533156:0.364721:0.997347)	-1485.74			
536	ENSMLUP00000001115|ENSMLUG00000001219|ENSMLUT00000001217|protein_coding|RGMA|repulsive-ENSMUGP00000016428|ENSMUGG00000014091|ENSMUGT00000019005|protein_coding||repulsive	MA	0.05888290000000001	0.12051500000000001	0.48859300000000006	0.0249968	1191	101.281	1089.72		72	11.5072	60.4928			0.064124	1.43496:1.52951:1.10974:1.46042:0.283885:1	0.680067(0.581658:0.459799:0.998744)	-1650.66			
537	ENSMLUP00000015660|ENSMLUG00000017172|ENSMLUT00000017178|protein_coding|IRAK3|interleukin-ENSMUGP00000009453|ENSMUGG00000008443|ENSMUGT00000011096|protein_coding|Irak3|interleukin	MA	0.167055	0.320329	0.521511	0.000270238	1695	127.941	1567.06		258	34.9232	223.077			0.178625	1.58237:1.58133:1.24308:1.64939:0.292362:1	0.640118(0.537168:0.383186:1)	-2778.47			
538	ENSMLUP00000013515|ENSMLUG00000014844|ENSMLUT00000014849|protein_coding|POLR3F|RNA-ENSMUGP00000011619|ENSMUGG00000010178|ENSMUGT00000013554|protein_coding|Polr3f|RNA	MA	0.00258447	0.0136254	0.18968	0.182805	948	61.6891	886.311		3	0.8053239999999999	2.19468			0.00330293	0.01:0.01:0.169588:0.246432:0.01:1	0.615668(0.512618:0.337539:0.996845)	-1053.7			
539	ENSMLUP00000001797|ENSMLUG00000001974|ENSMLUT00000001974|protein_coding|SASH3|SAM-ENSMUGP00000011771|ENSMUGG00000010294|ENSMUGT00000013723|protein_coding|Sash3|SAM	MA	0.036705	0.117022	0.313659	0.000649651	1140	104.745	1035.25		47	11.4632	35.5368			0.0440847	5.11872:1.62895:0.368593:2.44679:1.33817:1	0.673666(0.581365:0.442257:0.997375)	-1466.25			
540	ENSMLUP00000000900|ENSMLUG00000000986|ENSMLUT00000000987|protein_coding|SIRT2|sirtuin-ENSMUGP00000028063|ENSMUGG00000023269|ENSMUGT00000032133|protein_coding|Sirt2|sirtuin	MA	0.0555734	0.0497976	1.11599	0.998875	1143	111.486	1031.51		60	5.29776	54.7022			0.05501	0.942999:1.5664:0.652675:1.71957:0.368605:1	0.660122(0.558901:0.422775:0.998691)	-1549.94			
541	ENSMLUP00000015682|ENSMLUG00000017195|ENSMLUT00000017204|protein_coding|MYH9|myosin-9-ENSMUGP00000003680|ENSMUGG00000003336|ENSMUGT00000004405|protein_coding|Myh6|myosin-6-like	MA	0.604594	0.7429060000000001	0.813824	0.00554792	4518	291.374	4226.63		1639	127.995	1511.01			0.613514	0.516648:0.894992:0.374531:1.02793:0.443024:1	0.626852(0.562376:0.318514:0.999668)	-8917.06			
542	ENSMLUP00000010651|ENSMLUG00000011697|ENSMLUT00000011694|protein_coding|COPS5|COP9-ENSMUGP00000023338|ENSMUGG00000019547|ENSMUGT00000026760|protein_coding|Cops5|COP9	MA	0.023272900000000003	0.0594053	0.39176500000000003	0.147651	1002	69.1881	932.812		25	3.97971	21.0203			0.0257678	2.22525:2.06791:2.49095:2.61609:1.02675:1	0.629851(0.520896:0.371642:0.997015)	-1236.39			
543	ENSMLUP00000003480|ENSMLUG00000003813|ENSMLUT00000003819|protein_coding|EIF2AK1|eukaryotic-ENSMUGP00000029276|ENSMUGG00000024138|ENSMUGT00000033520|protein_coding|Eif2ak1|eukaryotic	MA	0.12750699999999998	0.21303699999999998	0.598522	0.012862899999999998	1605	123.906	1481.09		190	23.3005	166.699			0.13410999999999998	0.940547:1.82204:0.440887:1.39109:0.379504:1	0.643346(0.569963:0.361007:0.999067)	-2458.89			
544	ENSMLUP00000006315|ENSMLUG00000006910|ENSMLUT00000006911|protein_coding|ACOD1|aconitate-ENSMUGP00000028529|ENSMUGG00000023652|ENSMUGT00000032650|protein_coding|Acod1|aconitate	MA	0.110409	0.11473199999999999	0.962326	0.878856	1386	131.5	1254.5		140	13.7518	126.24799999999999			0.11082	1.47613:2.48763:1.05052:1.9685:0.342805:1	0.666306(0.577922:0.420996:1)	-2082.88			
545	ENSMLUP00000008118|ENSMLUG00000008920|ENSMLUT00000008908|protein_coding|VASH1|vasohibin-ENSMUGP00000025275|ENSMUGG00000021091|ENSMUGT00000028983|protein_coding|Vash1|vasohibin	MA	0.033663099999999994	0.0683519	0.492497	0.051398400000000004	1083	94.3237	988.676		38	6.1666	31.8334			0.0366843	3.38958:3.63856:3.48394:3.64695:1.0733:1	0.669429(0.560773:0.450276:0.997238)	-1385.7			
546	ENSMLUP00000014284|ENSMLUG00000015680|ENSMLUT00000015682|protein_coding|BARHL2|BarH-ENSMUGP00000012960|ENSMUGG00000011239|ENSMUGT00000015049|protein_coding|Barhl2|BarH	MA	0.0398461	0.113123	0.35223699999999997	0.00289136	1128	88.5713	1039.43		48	9.350019999999999	38.65			0.045599900000000006	1.0349:2.34023:1.2477:1.37331:0.680855:1	0.713086(0.595491:0.546419:0.997347)	-1453.66			
547	ENSMLUP00000009098|ENSMLUG00000009971|ENSMLUT00000009978|protein_coding|PCBP2|poly(rC)-ENSMUGP00000016923|ENSMUGG00000014158|ENSMUGT00000019546|protein_coding|Pcbp2|poly(rC)	MA	0.0161	0.00084845	18.9758	0.45200799999999997	966	84.6533	881.347		14	0.0705069	13.9295			0.014763499999999999	3.19377:4.18511:3.41798:4.2791:0.01:1	0.659959(0.512384:0.46904:0.998452)	-1114.01			
548	ENSMLUP00000013097|ENSMLUG00000014398|ENSMLUT00000014404|protein_coding|PTPN1|protein-ENSMUGP00000005240|ENSMUGG00000004829|ENSMUGT00000006232|protein_coding|Ptpn1|protein	MA	0.0627733	0.22696100000000002	0.276581	2.02702e-06	1206	87.5087	1118.49		83	18.3016	64.6984			0.074687	2.41294:2.35909:1.74346:2.1114:0.193999:1	0.639785(0.534739:0.387097:0.997519)	-1702.19			
549	ENSMLUP00000009139|ENSMLUG00000010035|ENSMLUT00000010027|protein_coding|TARBP2|TARBP2-ENSMUGP00000015261|ENSMUGG00000013142|ENSMUGT00000017698|protein_coding|Tarbp2|TARBP2	MA	0.0269196	0.11900899999999999	0.22619699999999998	2.03765e-05	1095	108.459	986.541		37	12.1015	24.8985			0.0360411	3.52153:2.27233:2.40172:2.35552:0.73879:1	0.70082(0.598361:0.506831:0.997268)	-1390.61			
550	ENSMLUP00000000875|ENSMLUG00000000954|ENSMLUT00000000958|protein_coding|HNF4A|hepatocyte-ENSMUGP00000025077|ENSMUGG00000020944|ENSMUGT00000028762|protein_coding|Hnf4a|hepatocyte	MA	0.129208	0.489464	0.26397800000000005	9.07242e-15	1422	106.116	1315.88		191	44.6947	146.305			0.156092	1.16091:1.11996:0.983412:1.08394:0.607376:1	0.648772(0.533684:0.414737:0.997895)	-2276.65			
551	ENSMLUP00000005639|ENSMLUG00000006166|ENSMLUT00000006174|protein_coding|STOML2|stomatin-ENSMUGP00000023767|ENSMUGG00000019868|ENSMUGT00000027242|protein_coding|Stoml2|stomatin	MA	0.020961	0.046446499999999995	0.45129300000000006	0.10005800000000001	1059	99.529	959.471		24	4.48555	19.5145			0.0233562	1.66433:3.61716:1.65656:2.42133:0.539831:1	0.675612(0.600282:0.429379:0.997175)	-1276.47			
552	ENSMLUP00000001302|ENSMLUG00000001421|ENSMLUT00000001420|protein_coding|MAPKAPK2|mitogen-activated-ENSMUGP00000024391|ENSMUGG00000020379|ENSMUGT00000027973|protein_coding|Mapkapk2|mitogen-activated	MA	0.004677000000000001	0.00010806100000000001	43.2811	0.518684	921	60.5714	860.429		4	0.00649544	3.9935			0.00437652	0.498472:0.937633:0.626665:0.776288:0.01:1	0.626623(0.501623:0.381494:0.996753)	-1046.77			
553	ENSMLUP00000013914|ENSMLUG00000015271|ENSMLUT00000015274|protein_coding|HPSE|heparanase-ENSMUGP00000012826|ENSMUGG00000011142|ENSMUGT00000014905|protein_coding|Hpse|heparanase	MA	0.112996	0.08612719999999999	1.31197	0.418013	1401	115.47	1285.53		140	8.97086	131.029			0.11078099999999999	1.29496:1.43121:1.01024:1.34729:0.254142:1	0.63604(0.536325:0.373932:0.997863)	-2111.96			
554	ENSMLUP00000002063|ENSMLUG00000002266|ENSMLUT00000002266|protein_coding|SERINC3|serine-ENSMUGP00000025052|ENSMUGG00000020923|ENSMUGT00000028732|protein_coding|Serinc3|serine	MA	0.11456500000000001	0.349731	0.327579	3.12295e-08	1416	97.6424	1318.36		166	30.6107	135.389			0.130781	1.17889:1.39038:0.922242:1.14692:0.486319:1	0.62544(0.457717:0.419662:0.998943)	-2190.92			
555	ENSMLUP00000004164|ENSMLUG00000004572|ENSMLUT00000004577|protein_coding|IRAK2|interleukin-ENSMUGP00000007409|ENSMUGG00000006747|ENSMUGT00000008783|protein_coding|Irak2|interleukin	MA	0.17694000000000001	0.316788	0.5585439999999999	0.00015990200000000002	1839	167.92700000000002	1671.07		296	45.1344	250.86599999999999			0.18971	1.6223:1.61181:1.31504:1.62851:0.533856:1	0.66911(0.559446:0.449511:0.998371)	-3073.45			
556	ENSMLUP00000000218|ENSMLUG00000000236|ENSMLUT00000000236|protein_coding|NAPEPLD|N-acyl-ENSMUGP00000011336|ENSMUGG00000009922|ENSMUGT00000013211|protein_coding|Napepld|N-acyl	MA	0.06913530000000001	0.187138	0.369435	0.00073202	1176	92.2009	1083.8		84	15.7226	68.2774			0.0783869	2.20549:2.29171:1.70621:2.20689:0.202465:1	0.64207(0.520356:0.407125:0.998728)	-1656.08			
557	ENSMLUP00000014127|ENSMLUG00000015500|ENSMLUT00000015505|protein_coding|PRKCG|protein-ENSMUGP00000009826|ENSMUGG00000008635|ENSMUGT00000011515|protein_coding|Prkcg|protein	MA	0.146513	0.24727	0.592521	0.016123699999999998	1416	104.277	1311.72		191	22.5942	168.40599999999998			0.153933	2.1507:3.24961:2.4478:2.49734:1.3049:1	0.647599(0.526483:0.416314:1)	-2282.38			
558	ENSMLUP00000008244|ENSMLUG00000009049|ENSMLUT00000009049|protein_coding|TRAF3IP2|TRAF3-ENSMUGP00000017689|ENSMUGG00000015024|ENSMUGT00000020381|protein_coding|Traf3ip2|TRAF3	MA	0.10568599999999999	0.48881499999999994	0.216209	7.66243e-21	1569	128.964	1440.04		187	54.7708	132.22899999999998			0.137178	2.18612:2.05925:1.66736:1.67827:0.852901:1	0.688613(0.611641:0.456107:0.998092)	-2457.58			
559	ENSMLUP00000003335|ENSMLUG00000003664|ENSMLUT00000003662|protein_coding|BMP10|bone-ENSMUGP00000008476|ENSMUGG00000007661|ENSMUGT00000009994|protein_coding|Bmp10|bone	MA	0.078523	0.21714899999999998	0.361609	0.000208083	1263	85.213	1177.79		101	16.8388	84.1612			0.08787589999999999	3.62755:4.12949:2.74934:3.59166:0.446499:1	0.630245(0.530879:0.359857:1)	-1784.48			
560	ENSMLUP00000010224|ENSMLUG00000011226|ENSMLUT00000011221|protein_coding|PPP4C|protein-ENSMUGP00000014046|ENSMUGG00000012163|ENSMUGT00000016297|protein_coding|Ppp4c|protein	MA					912	62.7163	849.284		0						0.459868:0.444701:0.503149:0.498446:0.35776:1	0.636066(0.547541:0.363934:0.996721)	-1010.93			
561	ENSMLUP00000002260|ENSMLUG00000002486|ENSMLUT00000002487|protein_coding|HYAL2|hyaluronidase-ENSMUGP00000020341|ENSMUGG00000017180|ENSMUGT00000023386|protein_coding|Hyal2|hyaluronidase	MA	0.125635	0.22926999999999997	0.54798	0.00227926	1419	141.312	1277.69		169	28.3814	140.619			0.135956	0.778631:2.41491:0.787471:1.54561:0.196733:1	0.684248(0.580169:0.474684:0.99789)	-2223.46			
562	ENSMLUP00000002410|ENSMLUG00000002650|ENSMLUT00000002653|protein_coding|LANCL1|LanC-ENSMUGP00000029803|ENSMUGG00000024751|ENSMUGT00000034124|protein_coding|Lancl1|LanC	MA	0.057973800000000006	0.057859100000000004	1.0019799999999999	0.8005479999999999	1119	87.2457	1031.75		60	4.6695199999999994	55.3305			0.0579649	0.423851:3.0302:1.11795:1.8524:0.0190161:1	0.645276(0.557487:0.379679:0.998663)	-1520.18			
563	ENSMLUP00000015823|ENSMLUG00000017352|ENSMLUT00000017357|protein_coding|TMEM161A|transmembrane-ENSMUGP00000015472|ENSMUGG00000013306|ENSMUGT00000017932|protein_coding|Tmem161a|transmembrane	MA	0.115639	0.155756	0.742438	0.150577	1386	172.75599999999997	1213.24		149	23.9779	125.022			0.12063900000000001	0.666738:1.56866:0.458394:0.877729:0.309991:1	0.679626(0.612311:0.428726:0.99784)	-2137.91			
564	ENSMLUP00000011908|ENSMLUG00000013088|ENSMLUT00000013091|protein_coding|TSPYL2|TSPY-ENSMUGP00000011444|ENSMUGG00000010016|ENSMUGT00000013337|protein_coding|Tspyl2|TSPY	MA	0.196261	0.455746	0.430637	1.0209e-07	1965	107.697	1857.3		338	40.1111	297.889			0.210483	2.2013:2.19081:1.87133:2.13768:0.990036:1	0.638211(0.550305:0.365854:0.998476)	-3245.19			
565	ENSMLUP00000015527|ENSMLUG00000017025|ENSMLUT00000017032|protein_coding|SMYD2|SET-ENSMUGP00000012465|ENSMUGG00000010824|ENSMUGT00000014499|protein_coding|Smyd2|SET	MA	0.09156660000000001	0.155546	0.58868	0.0918581	1170	77.4737	1092.53		102	10.966	91.03399999999999			0.0958031	1.68894:1.83821:1.36917:1.74841:0.538009:1	0.627877(0.524297:0.361893:0.997442)	-1719.12			
566	ENSMLUP00000003115|ENSMLUG00000003432|ENSMLUT00000003425|protein_coding|NPY1R|neuropeptide-ENSMUGP00000018459|ENSMUGG00000015638|ENSMUGT00000021244|protein_coding|Npy1r|neuropeptide	MA	0.059289999999999995	0.223548	0.265223	3.3665500000000005e-05	1146	65.0776	1080.92		75	13.8753	61.1247			0.0686177	0.861472:1.5519:1.07079:1.24612:0.802763:1	0.579634(0.428198:0.31201:0.998695)	-1571.84			
567	ENSMLUP00000015042|ENSMLUG00000016505|ENSMLUT00000016506|protein_coding|PLEK|pleckstrin-ENSMUGP00000023462|ENSMUGG00000019651|ENSMUGT00000026902|protein_coding|Plek|pleckstrin	MA	0.0377652	0.12199600000000001	0.30956100000000003	0.00484126	1050	68.1751	981.825		43	7.878139999999999	35.1219			0.0432342	3.05907:2.94508:2.37234:2.95418:0.336271:1	0.620608(0.5:0.364672:0.997151)	-1356.06			
568	ENSMLUP00000008550|ENSMLUG00000009383|ENSMLUT00000009381|protein_coding|DDIAS|DNA-ENSMUGP00000026825|ENSMUGG00000022332|ENSMUGT00000030737|protein_coding|Ddias|DNA	MA	0.26506599999999997	1.16949	0.22665100000000002	4.330339999999999e-65	2664	147.666	2516.33		626	128.746	497.254			0.31519899999999995	1.88565:1.88474:1.556:1.73555:0.621974:1	0.636449(0.476351:0.432995:1)	-4814.81			
569	ENSMLUP00000005764|ENSMLUG00000006314|ENSMLUT00000006312|protein_coding|ADRB2|adrenoceptor-ENSMUGP00000014562|ENSMUGG00000012617|ENSMUGT00000016905|protein_coding|Adrb2|adrenoceptor	MA	0.0765247	0.0741862	1.03152	0.841198	1239	104.383	1134.62		88	7.2058	80.7942			0.0763277	0.821294:0.953079:0.746239:1.20096:0.384242:1	0.626006(0.483092:0.397343:0.997585)	-1756.55			
570	ENSMLUP00000016583|ENSMLUG00000025930|ENSMLUT00000023124|protein_coding|CDK5R1|cyclin-ENSMUGP00000002675|ENSMUGG00000002534|ENSMUGT00000003243|protein_coding|Cdk5r1|cyclin	MA	0.00342911	0.027101099999999996	0.12653	0.00516123	921	77.9843	843.0160000000001		5	2.1116599999999996	2.8883400000000004			0.0054335	16.8298:20.2406:22.0815:22.2159:0.01:1	0.642857(0.50974:0.422078:0.996753)	-1056.66			
571	ENSMLUP00000017862|ENSMLUG00000026169|ENSMLUT00000029362|protein_coding|GPS2|G-ENSMUGP00000018961|ENSMUGG00000016032|ENSMUGT00000021834|protein_coding|Gps2|G	MA	0.0178529	0.049694	0.35925799999999997	0.047258	978	73.1481	904.852		19	3.49004	15.51			0.0202345	0.313541:2.1004:0.69787:1.08048:0.733738:1	0.684506(0.625382:0.431193:0.996942)	-1177.85			
572	ENSMLUP00000014422|ENSMLUG00000015825|ENSMLUT00000015832|protein_coding|CCN2|cellular-ENSMUGP00000007273|ENSMUGG00000006666|ENSMUGT00000008631|protein_coding|Ccn2|cellular	MA	0.0578702	0.25358400000000003	0.22820900000000002	7.272310000000001e-08	1038	91.8066	946.193		69	20.5847	48.4153			0.0751803	1.69417:1.38197:0.934361:1.43355:0.209071:1	0.67147(0.492795:0.524496:0.997118)	-1461.61			
573	ENSMLUP00000011525|ENSMLUG00000012662|ENSMLUT00000012665|protein_coding|H2AFY|core-ENSMUGP00000009156|ENSMUGG00000008199|ENSMUGT00000010760|protein_coding|H2afy|core	MA	0.0826868	0.12220999999999999	0.6765979999999999	0.27018600000000004	1113	77.6631	1035.34		88	8.7826	79.2174			0.08544460000000001	0.792297:1.20964:0.952099:1.01527:0.805224:1	0.65905(0.549731:0.428763:0.998656)	-1589.55			
574	ENSMLUP00000016363|ENSMLUG00000014799|ENSMLUT00000024382|protein_coding|FBXO4|F-box-ENSMUGP00000026761|ENSMUGG00000022292|ENSMUGT00000030668|protein_coding|Fbxo4|F-box	MA	0.0780099	0.08281849999999999	0.9419370000000001	0.850082	1155	116.229	1038.77		84	8.91873	75.0813			0.0784938	0.6277:1.21383:0.568218:1.55441:0.299738:1	0.648532(0.514249:0.433938:0.997409)	-1639.5			
575	ENSMLUP00000010303|ENSMLUG00000011305|ENSMLUT00000011308|protein_coding|FAM49B|family-ENSMUGP00000013796|ENSMUGG00000011959|ENSMUGT00000016006|protein_coding|Fam49b|family	MA	0.042468599999999995	0.0834927	0.50865	0.132643	972	59.6405	912.36		42	4.78297	37.217			0.044985699999999997	1.33599:1.15781:0.876399:0.916575:0.630719:1	0.633846(0.532308:0.372308:0.996923)	-1278.95			
576	ENSMLUP00000014895|ENSMLUG00000016347|ENSMLUT00000016346|protein_coding|DEK|DEK-ENSMUGP00000018456|ENSMUGG00000015636|ENSMUGT00000021241|protein_coding|Dek|DEK	MA	0.0169548	0.000339096	50.0	0.659533	981	36.9283	944.072		16	0.012507299999999999	15.9875			0.0163293	15.4609:28.7081:18.7475:27.6189:0.01:1	0.588923(0.440549:0.329268:0.996951)	-1102.18			
577	ENSMLUP00000007513|ENSMLUG00000008230|ENSMLUT00000008229|protein_coding|MEF2C|myocyte-ENSMUGP00000031394|ENSMUGG00000026110|ENSMUGT00000035959|protein_coding|Mef2c|myocyte	MA	0.015276900000000001	0.000360015	42.434	0.479835	951	97.225	853.775		13	0.0347937	12.9652			0.0137518	0.290496:0.498988:0.548911:1.04807:0.01:1	0.695493(0.531447:0.558176:0.996855)	-1086.73			
578	ENSMLUP00000000372|ENSMLUG00000000408|ENSMLUT00000000408|protein_coding|PARPBP|PARP1-ENSMUGP00000029247|ENSMUGG00000024253|ENSMUGT00000033480|protein_coding|Parpbp|PARP1	MA	0.159642	0.460183	0.34691	6.31678e-09	1719	89.0473	1629.95		257	34.9661	222.03400000000002			0.17521099999999998	1.4002:1.91624:0.849865:1.34539:0.532325:1	0.613821(0.485192:0.358014:0.998258)	-2753.45			
579	ENSMLUP00000002541|ENSMLUG00000002796|ENSMLUT00000002791|protein_coding|MUL1|mitochondrial-ENSMUGP00000029190|ENSMUGG00000024203|ENSMUGT00000033417|protein_coding|Mul1|mitochondrial	MA	0.0488528	0.06593810000000001	0.740888	0.42806000000000005	1056	91.5687	964.431		50	5.67971	44.3203			0.0503343	2.01719:5.79931:2.44481:3.92965:0.528988:1	0.644948(0.562323:0.375354:0.997167)	-1400.32			
580	ENSMLUP00000008977|ENSMLUG00000009850|ENSMLUT00000009848|protein_coding|LPXN|leupaxin-ENSMUGP00000006380|ENSMUGG00000005870|ENSMUGT00000007589|protein_coding|Lpxn|leupaxin	MA	0.0956804	0.125226	0.764061	0.307421	1152	80.6017	1071.4		103	9.232460000000001	93.7675			0.09774760000000002	0.965058:1.15298:0.721319:1.18729:0.284222:1	0.651948(0.54026:0.418182:0.997403)	-1704.69			
581	ENSMLUP00000002384|ENSMLUG00000002624|ENSMLUT00000002623|protein_coding|SERPINE2|serpin-ENSMUGP00000023885|ENSMUGG00000019971|ENSMUGT00000027380|protein_coding|Serpine2|serpin	MA	0.0824904	0.18146099999999998	0.45459099999999997	0.00517724	1215	94.5181	1120.48		101	15.8083	85.1917			0.09018960000000001	1.69702:1.57304:1.17861:1.55846:0.270263:1	0.625616(0.48399:0.39532:0.997537)	-1744.37			
582	ENSMLUP00000010816|ENSMLUG00000011872|ENSMLUT00000011872|protein_coding|CDK6|cyclin-ENSMUGP00000025000|ENSMUGG00000020866|ENSMUGT00000028669|protein_coding|Cdk6|cyclin	MA	0.025445500000000003	0.00050891	50.0	0.0980172	978	99.7746	878.225		22	0.049874800000000004	21.9501			0.022901499999999998	0.85665:0.959164:0.989342:1.4056:0.481922:1	0.652352(0.576687:0.380368:1)	-1202.67			
583	ENSMLUP00000009247|ENSMLUG00000010149|ENSMLUT00000010145|protein_coding|SOX17|SRY-box-ENSMUGP00000032160|ENSMUGG00000026748|ENSMUGT00000036833|protein_coding|Sox17|SRY-box	MA	0.0714266	0.0660337	1.0816700000000001	0.856554	1212	139.672	1072.33		81	8.70548	72.2945			0.07080510000000001	0.711826:1.02493:0.699966:1.1938:0.358514:1	0.739506(0.680247:0.540741:0.997531)	-1675.79			
584	ENSMLUP00000001147|ENSMLUG00000001250|ENSMLUT00000001250|protein_coding|SQSTM1|sequestosome-ENSMUGP00000028861|ENSMUGG00000023906|ENSMUGT00000033033|protein_coding|Sqstm1|sequestosome	MA	0.053260300000000003	0.136399	0.390474	0.00428832	1104	89.8576	1014.14		61	11.2818	49.7182			0.060027199999999996	1.45178:1.81427:1.7577:1.86867:0.931372:1	0.689702(0.584011:0.487805:0.99729)	-1489.85			
585	ENSMLUP00000005881|ENSMLUG00000006438|ENSMLUT00000006439|protein_coding|PARP9|poly(ADP-ribose)-ENSMUGP00000000675|ENSMUGG00000000650|ENSMUGT00000000810|protein_coding|Parp9|poly(ADP-ribose)	MA	0.293971	0.721588	0.407395	1.28097e-18	2430	171.61700000000002	2258.38		597	93.8519	503.148			0.324171	0.922112:1.44052:0.55599:1.06899:0.409636:1	0.637896(0.531443:0.382861:0.999383)	-4443.61			
586	ENSMLUP00000016813|ENSMLUG00000027520|ENSMLUT00000025960|protein_coding|TRIM27|zinc-ENSMUGP00000023153|ENSMUGG00000019373|ENSMUGT00000026541|protein_coding|Trim27|tripartite	MA	0.0816739	0.32616799999999996	0.250404	3.50211e-08	1191	73.2742	1117.73		103	21.3708	81.6292			0.096716	0.723952:2.15737:0.600305:0.820071:0.396238:1	0.65869(0.556675:0.419395:1)	-1755.0			
587	ENSMLUP00000013385|ENSMLUG00000014708|ENSMLUT00000014712|protein_coding|CDK5|cyclin-ENSMUGP00000010857|ENSMUGG00000009525|ENSMUGT00000012669|protein_coding|Cdk5|cyclin	MA	0.00100737	0.016604	0.0606705	0.0	876	72.2061	803.794		2	1.19376	0.806241			0.00229296	6.18546:21.5965:16.3768:16.4687:0.01:1	0.636519(0.55802:0.354949:0.996587)	-989.8960000000001			
588	ENSMLUP00000001480|ENSMLUG00000001611|ENSMLUT00000001611|protein_coding|CNOT7|CCR4-NOT-ENSMUGP00000009167|ENSMUGG00000008179|ENSMUGT00000010772|protein_coding|Cnot7|CCR4-NOT	MA	0.00126856	2.5371300000000002e-05	50.0	0.367879	855	54.2066	800.793		1	0.00135199	0.998648			0.00118975	20.4708:30:20.4462:20.4462:0.01:1	0.614802(0.527972:0.31993:0.996503)	-950.041			
589	ENSMLUP00000011575|ENSMLUG00000012725|ENSMLUT00000012723|protein_coding|LPAR3|lysophosphatidic-ENSMUGP00000023862|ENSMUGG00000019945|ENSMUGT00000027350|protein_coding|Lpar3|lysophosphatidic	MA	0.0603251	0.049412	1.22086	0.80123	1062	84.6253	977.375		59	3.9072199999999997	55.0928			0.059455499999999994	0.534077:1.17693:0.255049:0.9235:0.0604493:1	0.605164(0.422535:0.395775:0.997183)	-1427.77			
590	ENSMLUP00000007245|ENSMLUG00000007934|ENSMLUT00000007933|protein_coding|PPM1F|protein-ENSMUGP00000010986|ENSMUGG00000009629|ENSMUGT00000012808|protein_coding|Ppm1f|protein	MA	0.107181	0.22410100000000002	0.47827299999999995	0.000318542	1341	145.639	1195.36		144	29.2356	114.764			0.119879	1.1496:1.22475:0.861307:1.17834:0.291942:1	0.696429(0.646205:0.445312:0.997768)	-2052.74			
